posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
SF,46.0,2010-01-03,908.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
STL,72.0,2010-01-03,807.0,4.0,2.0,-4.0,0.0,0.0,0.0,1.0
SF,80.0,2010-01-03,693.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
STL,11.0,2010-01-03,558.0,4.0,2.0,-4.0,0.0,0.0,1.0,0.0
STL,84.0,2010-01-03,388.0,4.0,17.0,-8.0,0.0,0.0,0.0,1.0
STL,73.0,2010-01-03,167.0,4.0,18.0,-15.0,0.0,1.0,0.0,0.0
STL,75.0,2010-01-03,116.0,4.0,11.0,-22.0,0.0,0.0,0.0,1.0
NYG,62.0,2010-01-03,3302.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
MIN,36.0,2010-01-03,3193.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
NYG,70.0,2010-01-03,2986.0,4.0,10.0,-7.0,0.0,0.0,0.0,1.0
MIN,13.0,2010-01-03,2689.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0
MIN,18.0,2010-01-03,2689.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
NYG,58.0,2010-01-03,2574.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
NYG,65.0,2010-01-03,2205.0,4.0,4.0,-17.0,0.0,0.0,0.0,0.0
NYG,70.0,2010-01-03,2192.0,4.0,9.0,-17.0,0.0,0.0,0.0,1.0
MIN,31.0,2010-01-03,1846.0,4.0,1.0,24.0,1.0,0.0,0.0,0.0
NYG,70.0,2010-01-03,1714.0,4.0,3.0,-31.0,0.0,0.0,0.0,1.0
MIN,6.0,2010-01-03,1388.0,4.0,2.0,31.0,0.0,0.0,1.0,0.0
MIN,1.0,2010-01-03,1278.0,4.0,1.0,34.0,1.0,0.0,0.0,0.0
NYG,83.0,2010-01-03,1191.0,4.0,16.0,-41.0,0.0,0.0,0.0,1.0
MIN,9.0,2010-01-03,910.0,4.0,9.0,41.0,0.0,0.0,1.0,0.0
MIN,72.0,2010-01-03,441.0,4.0,3.0,37.0,0.0,0.0,0.0,1.0
NYG,67.0,2010-01-03,298.0,4.0,11.0,-37.0,0.0,0.0,0.0,1.0
PIT,58.0,2010-01-03,2826.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
MIA,7.0,2010-01-03,2364.0,4.0,5.0,-7.0,0.0,0.0,1.0,0.0
PIT,4.0,2010-01-03,2136.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0
MIA,41.0,2010-01-03,1841.0,4.0,22.0,-7.0,0.0,0.0,0.0,1.0
MIA,75.0,2010-01-03,1680.0,4.0,14.0,-7.0,0.0,0.0,0.0,1.0
PIT,40.0,2010-01-03,1576.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
MIA,68.0,2010-01-03,1389.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
MIA,73.0,2010-01-03,1014.0,4.0,1.0,-14.0,0.0,0.0,0.0,1.0
PIT,3.0,2010-01-03,841.0,4.0,2.0,14.0,0.0,0.0,1.0,0.0
PIT,76.0,2010-01-03,601.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0
PIT,10.0,2010-01-03,45.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0
PIT,15.0,2010-01-03,45.0,4.0,15.0,3.0,0.0,0.0,1.0,0.0
NE,42.0,2010-01-03,3137.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
HOU,82.0,2010-01-03,3043.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
HOU,44.0,2010-01-03,2688.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
NE,33.0,2010-01-03,2396.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
HOU,1.0,2010-01-03,2089.0,4.0,1.0,-3.0,0.0,1.0,0.0,0.0
NE,25.0,2010-01-03,1850.0,4.0,4.0,-3.0,0.0,0.0,1.0,0.0
NE,54.0,2010-01-03,1681.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
HOU,20.0,2010-01-03,1081.0,4.0,11.0,-6.0,0.0,0.0,1.0,0.0
NE,75.0,2010-01-03,463.0,4.0,8.0,6.0,0.0,0.0,0.0,1.0
NE,34.0,2010-01-03,18.0,4.0,3.0,-8.0,0.0,1.0,0.0,0.0
CHI,26.0,2010-01-03,3293.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
CHI,42.0,2010-01-03,3190.0,4.0,11.0,3.0,0.0,0.0,0.0,1.0
DET,65.0,2010-01-03,3037.0,4.0,2.0,-3.0,0.0,0.0,0.0,1.0
CHI,80.0,2010-01-03,2953.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0
DET,24.0,2010-01-03,2766.0,4.0,2.0,-3.0,0.0,0.0,1.0,0.0
CHI,10.0,2010-01-03,2582.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0
DET,47.0,2010-01-03,2354.0,4.0,3.0,-3.0,0.0,0.0,0.0,1.0
CHI,85.0,2010-01-03,2200.0,4.0,15.0,3.0,0.0,0.0,0.0,1.0
DET,62.0,2010-01-03,1688.0,4.0,8.0,-3.0,0.0,1.0,0.0,0.0
DET,70.0,2010-01-03,1437.0,4.0,15.0,-10.0,0.0,0.0,0.0,1.0
CHI,73.0,2010-01-03,1272.0,4.0,11.0,10.0,0.0,0.0,0.0,1.0
DET,29.0,2010-01-03,1016.0,4.0,1.0,-10.0,0.0,0.0,1.0,0.0
CHI,75.0,2010-01-03,896.0,4.0,11.0,7.0,0.0,0.0,0.0,1.0
DET,33.0,2010-01-03,708.0,4.0,3.0,-7.0,1.0,0.0,0.0,0.0
DET,14.0,2010-01-03,282.0,4.0,10.0,-7.0,0.0,0.0,1.0,0.0
CHI,16.0,2010-01-03,73.0,4.0,2.0,11.0,0.0,0.0,1.0,0.0
CLE,45.0,2010-01-03,3497.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
CLE,10.0,2010-01-03,3360.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
JAC,47.0,2010-01-03,3162.0,4.0,5.0,-3.0,0.0,0.0,0.0,1.0
CLE,88.0,2010-01-03,3029.0,4.0,11.0,3.0,0.0,0.0,0.0,1.0
JAC,29.0,2010-01-03,2843.0,4.0,9.0,-3.0,0.0,0.0,1.0,0.0
CLE,56.0,2010-01-03,2723.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
JAC,70.0,2010-01-03,2460.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0
CLE,51.0,2010-01-03,2408.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
JAC,74.0,2010-01-03,2241.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
CLE,3.0,2010-01-03,1906.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0
JAC,31.0,2010-01-03,1584.0,4.0,1.0,-10.0,1.0,0.0,0.0,0.0
JAC,26.0,2010-01-03,1500.0,4.0,7.0,-10.0,0.0,0.0,1.0,0.0
CLE,6.0,2010-01-03,1148.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0
JAC,65.0,2010-01-03,1089.0,4.0,6.0,-17.0,0.0,0.0,0.0,1.0
CLE,60.0,2010-01-03,867.0,4.0,14.0,17.0,0.0,0.0,0.0,1.0
CLE,15.0,2010-01-03,140.0,4.0,5.0,10.0,0.0,0.0,1.0,0.0
JAC,15.0,2010-01-03,2.0,4.0,10.0,-13.0,1.0,0.0,0.0,0.0
DEN,71.0,2010-01-03,3500.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
DEN,52.0,2010-01-03,3183.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
KC,93.0,2010-01-03,3101.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
DEN,49.0,2010-01-03,3045.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
KC,53.0,2010-01-03,2502.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
DEN,51.0,2010-01-03,2417.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
KC,2.0,2010-01-03,2107.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
DEN,7.0,2010-01-03,1831.0,4.0,4.0,-3.0,0.0,0.0,1.0,0.0
KC,18.0,2010-01-03,1244.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
DEN,44.0,2010-01-03,1095.0,4.0,10.0,-9.0,0.0,0.0,0.0,1.0
KC,29.0,2010-01-03,782.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0
DEN,60.0,2010-01-03,488.0,4.0,12.0,-11.0,0.0,0.0,0.0,1.0
DEN,40.0,2010-01-03,197.0,4.0,2.0,-18.0,1.0,0.0,0.0,0.0
KC,71.0,2010-01-03,145.0,4.0,1.0,18.0,0.0,0.0,0.0,1.0
GB,46.0,2010-01-03,3410.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
ARI,55.0,2010-01-03,3070.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
ARI,70.0,2010-01-03,2756.0,4.0,4.0,-14.0,0.0,0.0,0.0,1.0
GB,55.0,2010-01-03,2615.0,4.0,2.0,14.0,0.0,0.0,0.0,1.0
GB,8.0,2010-01-03,2197.0,4.0,3.0,16.0,0.0,0.0,1.0,0.0
ARI,64.0,2010-01-03,1619.0,4.0,9.0,-25.0,0.0,0.0,0.0,1.0
ARI,48.0,2010-01-03,788.0,4.0,16.0,-32.0,0.0,0.0,0.0,1.0
GB,72.0,2010-01-03,559.0,4.0,11.0,32.0,0.0,0.0,0.0,1.0
SD,29.0,2010-01-03,3387.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0
WAS,78.0,2010-01-03,3329.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
SD,19.0,2010-01-03,3189.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0
WAS,34.0,2010-01-03,2812.0,4.0,8.0,-10.0,0.0,0.0,0.0,0.0
WAS,39.0,2010-01-03,2805.0,4.0,13.0,-10.0,0.0,0.0,0.0,1.0
SD,6.0,2010-01-03,2498.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0
SD,56.0,2010-01-03,1979.0,4.0,8.0,6.0,0.0,0.0,0.0,1.0
WAS,80.0,2010-01-03,1727.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0
SD,54.0,2010-01-03,1691.0,4.0,7.0,-1.0,0.0,0.0,0.0,1.0
WAS,6.0,2010-01-03,1448.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0
SD,70.0,2010-01-03,1342.0,4.0,2.0,-4.0,0.0,0.0,0.0,1.0
WAS,66.0,2010-01-03,1156.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0
WAS,42.0,2010-01-03,916.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0
SD,27.0,2010-01-03,731.0,4.0,6.0,-4.0,0.0,0.0,1.0,0.0
WAS,3.0,2010-01-03,277.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
WAS,7.0,2010-01-03,276.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0
WAS,78.0,2010-01-03,12.0,4.0,10.0,-3.0,0.0,1.0,0.0,0.0
OAK,54.0,2010-01-03,3363.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
BAL,72.0,2010-01-03,3247.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
OAK,73.0,2010-01-03,3136.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
OAK,19.0,2010-01-03,2692.0,4.0,6.0,-7.0,0.0,0.0,1.0,0.0
BAL,53.0,2010-01-03,2356.0,4.0,14.0,4.0,0.0,0.0,0.0,1.0
OAK,45.0,2010-01-03,2130.0,4.0,7.0,-4.0,0.0,0.0,0.0,0.0
OAK,50.0,2010-01-03,2077.0,4.0,12.0,-4.0,0.0,0.0,0.0,1.0
BAL,19.0,2010-01-03,1802.0,4.0,10.0,4.0,0.0,0.0,1.0,0.0
BAL,63.0,2010-01-03,1711.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
OAK,62.0,2010-01-03,1512.0,4.0,3.0,-4.0,0.0,0.0,0.0,1.0
BAL,85.0,2010-01-03,1416.0,4.0,15.0,4.0,0.0,0.0,0.0,1.0
OAK,21.0,2010-01-03,1150.0,4.0,4.0,-4.0,0.0,0.0,1.0,0.0
BAL,67.0,2010-01-03,1056.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0
BAL,33.0,2010-01-03,227.0,4.0,7.0,8.0,0.0,0.0,1.0,0.0
OAK,60.0,2010-01-03,182.0,4.0,11.0,-8.0,0.0,0.0,0.0,1.0
PHI,82.0,2010-01-03,3251.0,4.0,12.0,-7.0,0.0,0.0,0.0,1.0
PHI,39.0,2010-01-03,2564.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
DAL,26.0,2010-01-03,1869.0,4.0,2.0,14.0,0.0,0.0,1.0,0.0
PHI,35.0,2010-01-03,1619.0,4.0,2.0,-17.0,0.0,0.0,1.0,0.0
DAL,66.0,2010-01-03,1533.0,4.0,19.0,17.0,0.0,0.0,0.0,1.0
PHI,91.0,2010-01-03,1453.0,4.0,13.0,-17.0,0.0,0.0,0.0,1.0
DAL,53.0,2010-01-03,1386.0,4.0,11.0,17.0,0.0,0.0,0.0,1.0
PHI,82.0,2010-01-03,1306.0,4.0,12.0,-17.0,0.0,0.0,0.0,1.0
PHI,64.0,2010-01-03,1112.0,4.0,10.0,-24.0,0.0,0.0,0.0,1.0
DAL,12.0,2010-01-03,757.0,4.0,2.0,24.0,0.0,0.0,1.0,0.0
PHI,84.0,2010-01-03,696.0,4.0,14.0,-24.0,0.0,0.0,0.0,1.0
DAL,86.0,2010-01-03,599.0,4.0,14.0,24.0,0.0,0.0,0.0,1.0
PHI,50.0,2010-01-03,534.0,4.0,10.0,-24.0,0.0,0.0,0.0,1.0
DAL,35.0,2010-01-03,146.0,4.0,2.0,24.0,0.0,1.0,0.0,0.0
PHI,43.0,2010-01-03,103.0,4.0,11.0,-24.0,0.0,1.0,0.0,0.0
TEN,17.0,2010-01-03,3302.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
TEN,6.0,2010-01-03,3182.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
SEA,72.0,2010-01-03,3112.0,4.0,14.0,-7.0,0.0,0.0,0.0,1.0
SEA,65.0,2010-01-03,2935.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
TEN,76.0,2010-01-03,2839.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
SEA,44.0,2010-01-03,2664.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
TEN,75.0,2010-01-03,2530.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
TEN,67.0,2010-01-03,2287.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
SEA,35.0,2010-01-03,2039.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
TEN,24.0,2010-01-03,1808.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0
TEN,29.0,2010-01-03,1808.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0
SEA,17.0,2010-01-03,1592.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0
TEN,29.0,2010-01-03,1185.0,4.0,6.0,-3.0,0.0,0.0,1.0,0.0
SEA,48.0,2010-01-03,984.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0
SEA,43.0,2010-01-03,975.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
SEA,2.0,2010-01-03,752.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
TEN,53.0,2010-01-03,517.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
SEA,86.0,2010-01-03,427.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
SEA,27.0,2010-01-03,79.0,4.0,9.0,-4.0,0.0,1.0,0.0,0.0
CIN,67.0,2010-01-03,3291.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
NYJ,2.0,2010-01-03,2613.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0
CIN,73.0,2010-01-03,2542.0,4.0,13.0,-10.0,0.0,0.0,0.0,1.0
NYJ,48.0,2010-01-03,2434.0,4.0,7.0,10.0,0.0,0.0,0.0,1.0
CIN,80.0,2010-01-03,2334.0,4.0,10.0,-10.0,0.0,0.0,0.0,1.0
CIN,71.0,2010-01-03,2148.0,4.0,1.0,-17.0,0.0,0.0,0.0,1.0
CIN,74.0,2010-01-03,1677.0,4.0,8.0,-27.0,0.0,0.0,0.0,1.0
NYJ,22.0,2010-01-03,1491.0,4.0,6.0,27.0,0.0,0.0,1.0,0.0
CIN,34.0,2010-01-03,1352.0,4.0,2.0,-30.0,1.0,0.0,0.0,0.0
CIN,39.0,2010-01-03,1192.0,4.0,37.0,-30.0,0.0,0.0,0.0,1.0
NYJ,86.0,2010-01-03,1059.0,4.0,6.0,30.0,0.0,0.0,0.0,1.0
NYJ,17.0,2010-01-03,796.0,4.0,1.0,30.0,1.0,0.0,0.0,0.0
CIN,50.0,2010-01-03,419.0,4.0,11.0,-37.0,0.0,0.0,0.0,1.0
NYJ,79.0,2010-01-03,150.0,4.0,3.0,37.0,0.0,0.0,0.0,1.0
MIN,73.0,2010-09-09,3361.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
NO,73.0,2010-09-09,3266.0,4.0,10.0,7.0,0.0,0.0,0.0,1.0
MIN,52.0,2010-09-09,3038.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
NO,40.0,2010-09-09,2700.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
MIN,23.0,2010-09-09,2132.0,4.0,9.0,-7.0,0.0,0.0,1.0,0.0
NO,77.0,2010-09-09,2039.0,4.0,19.0,4.0,0.0,0.0,0.0,1.0
NO,28.0,2010-09-09,1884.0,4.0,9.0,4.0,0.0,0.0,1.0,0.0
MIN,61.0,2010-09-09,1688.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0
MIN,83.0,2010-09-09,1213.0,4.0,9.0,-5.0,0.0,0.0,0.0,1.0
NO,65.0,2010-09-09,1085.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0
MIN,72.0,2010-09-09,1000.0,4.0,13.0,-5.0,0.0,0.0,0.0,1.0
,,2010-09-09,936.0,4.0,9.0,,,,,
NO,73.0,2010-09-09,927.0,4.0,9.0,5.0,0.0,0.0,0.0,1.0
MIN,84.0,2010-09-09,891.0,4.0,7.0,-5.0,0.0,0.0,0.0,1.0
NO,14.0,2010-09-09,554.0,4.0,6.0,5.0,0.0,0.0,1.0,0.0
MIN,44.0,2010-09-09,340.0,4.0,11.0,-5.0,0.0,0.0,0.0,1.0
TB,47.0,2010-09-12,3247.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
CLE,64.0,2010-09-12,3126.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
TB,71.0,2010-09-12,3010.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
TB,30.0,2010-09-12,2755.0,4.0,10.0,-7.0,0.0,0.0,1.0,0.0
CLE,40.0,2010-09-12,2433.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
TB,79.0,2010-09-12,2340.0,4.0,9.0,-4.0,0.0,0.0,0.0,1.0
TB,80.0,2010-09-12,1472.0,4.0,5.0,-4.0,0.0,0.0,0.0,1.0
CLE,61.0,2010-09-12,1393.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0
CLE,71.0,2010-09-12,1393.0,4.0,20.0,4.0,0.0,0.0,0.0,1.0
TB,59.0,2010-09-12,1199.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
CLE,67.0,2010-09-12,1104.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0
TB,57.0,2010-09-12,924.0,4.0,2.0,-4.0,0.0,0.0,0.0,1.0
CLE,72.0,2010-09-12,820.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
TB,52.0,2010-09-12,660.0,4.0,8.0,-4.0,0.0,0.0,0.0,1.0
CLE,90.0,2010-09-12,530.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0
CLE,81.0,2010-09-12,63.0,4.0,4.0,-3.0,0.0,0.0,0.0,0.0
CLE,86.0,2010-09-12,62.0,4.0,9.0,-3.0,0.0,1.0,0.0,0.0
TB,5.0,2010-09-12,39.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0
PIT,34.0,2010-09-12,3177.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
