posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
HOU,19.0,2018-09-09,2343.0,4.0,14.0,-11.0,0.0,0.0,1.0,0.0
NE,70.0,2018-09-09,2237.0,4.0,10.0,8.0,0.0,0.0,0.0,1.0
NE,74.0,2018-09-09,2074.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0
HOU,52.0,2018-09-09,1899.0,4.0,7.0,-8.0,0.0,0.0,0.0,1.0
HOU,63.0,2018-09-09,1680.0,4.0,1.0,-15.0,0.0,0.0,0.0,1.0
HOU,17.0,2018-09-09,1496.0,4.0,5.0,-15.0,0.0,1.0,0.0,0.0
NE,20.0,2018-09-09,1265.0,4.0,7.0,15.0,0.0,0.0,1.0,0.0
NE,17.0,2018-09-09,593.0,4.0,14.0,11.0,0.0,0.0,1.0,0.0
HOU,49.0,2018-09-09,435.0,4.0,9.0,-14.0,0.0,0.0,0.0,1.0
NE,80.0,2018-09-09,327.0,4.0,2.0,14.0,0.0,0.0,0.0,1.0
HOU,64.0,2018-09-09,281.0,4.0,8.0,-14.0,0.0,0.0,0.0,1.0
NE,55.0,2018-09-09,51.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0
MIN,38.0,2018-09-09,3276.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
SF,78.0,2018-09-09,3143.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
MIN,30.0,2018-09-09,2940.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
SF,80.0,2018-09-09,2780.0,4.0,15.0,-3.0,0.0,0.0,0.0,1.0
SF,24.0,2018-09-09,2507.0,4.0,11.0,-10.0,0.0,0.0,1.0,0.0
SF,74.0,2018-09-09,1764.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
MIN,60.0,2018-09-09,1646.0,4.0,14.0,7.0,0.0,0.0,0.0,0.0
MIN,65.0,2018-09-09,1583.0,4.0,19.0,7.0,0.0,0.0,0.0,1.0
SF,15.0,2018-09-09,1458.0,4.0,6.0,-13.0,0.0,0.0,1.0,0.0
MIN,73.0,2018-09-09,896.0,4.0,8.0,10.0,0.0,0.0,0.0,1.0
MIN,39.0,2018-09-09,834.0,4.0,11.0,10.0,0.0,0.0,0.0,1.0
SF,4.0,2018-09-09,493.0,4.0,4.0,-10.0,0.0,0.0,1.0,0.0
MIN,74.0,2018-09-09,436.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0
SF,60.0,2018-09-09,354.0,4.0,15.0,-7.0,0.0,0.0,0.0,1.0
MIN,59.0,2018-09-09,174.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0
MIN,50.0,2018-09-09,116.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
MIN,9.0,2018-09-09,2.0,4.0,4.0,7.0,0.0,1.0,0.0,0.0
TEN,28.0,2018-09-09,3322.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
MIA,62.0,2018-09-09,3166.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
TEN,3.0,2018-09-09,2807.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0
TEN,55.0,2018-09-09,2297.0,4.0,3.0,-4.0,0.0,0.0,0.0,1.0
MIA,15.0,2018-09-09,1920.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0
TEN,73.0,2018-09-09,1830.0,4.0,9.0,-4.0,0.0,0.0,0.0,1.0
MIA,68.0,2018-09-09,1725.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
TEN,45.0,2018-09-09,1630.0,4.0,4.0,-4.0,0.0,0.0,0.0,1.0
MIA,82.0,2018-09-09,1509.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0
MIA,9.0,2018-09-09,1149.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0
TEN,58.0,2018-09-09,705.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
MIA,12.0,2018-09-09,233.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0
TEN,57.0,2018-09-09,191.0,4.0,7.0,-10.0,0.0,1.0,0.0,0.0
,,2018-09-09,75.0,4.0,10.0,,,,,
MIA,43.0,2018-09-09,75.0,4.0,10.0,10.0,0.0,0.0,0.0,1.0
CIN,24.0,2018-09-09,3205.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0
IND,3.0,2018-09-09,2787.0,4.0,3.0,-3.0,0.0,0.0,1.0,0.0
CIN,68.0,2018-09-09,2374.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
IND,20.0,2018-09-09,1986.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0
IND,83.0,2018-09-09,1723.0,4.0,18.0,6.0,0.0,0.0,0.0,1.0
CIN,75.0,2018-09-09,1602.0,4.0,18.0,-6.0,0.0,0.0,0.0,1.0
IND,37.0,2018-09-09,917.0,4.0,14.0,6.0,0.0,0.0,1.0,0.0
IND,67.0,2018-09-09,601.0,4.0,2.0,-1.0,0.0,0.0,0.0,1.0
CIN,21.0,2018-09-09,241.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0
PIT,67.0,2018-09-09,3515.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
CLE,48.0,2018-09-09,3311.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
PIT,57.0,2018-09-09,3171.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
CLE,75.0,2018-09-09,3094.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
CLE,74.0,2018-09-09,2827.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
CLE,47.0,2018-09-09,2259.0,4.0,20.0,-7.0,0.0,0.0,0.0,1.0
CLE,46.0,2018-09-09,1963.0,4.0,10.0,-7.0,0.0,0.0,0.0,1.0
CLE,86.0,2018-09-09,1278.0,4.0,17.0,-7.0,0.0,0.0,0.0,1.0
CLE,47.0,2018-09-09,1115.0,4.0,10.0,-14.0,0.0,0.0,0.0,1.0
PIT,34.0,2018-09-09,735.0,4.0,6.0,14.0,0.0,0.0,0.0,1.0
CLE,71.0,2018-09-09,658.0,4.0,11.0,-14.0,0.0,0.0,0.0,1.0
PIT,89.0,2018-09-09,532.0,4.0,13.0,14.0,0.0,0.0,0.0,1.0
CLE,23.0,2018-09-09,475.0,4.0,10.0,-14.0,0.0,0.0,0.0,0.0
CLE,18.0,2018-09-09,469.0,4.0,5.0,-14.0,0.0,1.0,0.0,0.0
CLE,39.0,2018-09-09,322.0,4.0,12.0,-7.0,0.0,0.0,0.0,1.0
PIT,81.0,2018-09-09,140.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
PIT,68.0,2018-09-09,97.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
CLE,66.0,2018-09-09,530.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
PIT,72.0,2018-09-09,337.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
CLE,74.0,2018-09-09,275.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
PIT,24.0,2018-09-09,107.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
CLE,68.0,2018-09-09,88.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
LAC,66.0,2018-09-09,3504.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
LAC,27.0,2018-09-09,3264.0,4.0,4.0,-6.0,0.0,0.0,1.0,0.0
LAC,36.0,2018-09-09,3012.0,4.0,16.0,-10.0,0.0,0.0,0.0,1.0
KC,84.0,2018-09-09,2951.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0
LAC,21.0,2018-09-09,2725.0,4.0,2.0,-10.0,0.0,0.0,1.0,0.0
KC,45.0,2018-09-09,2647.0,4.0,10.0,7.0,0.0,0.0,0.0,1.0
KC,28.0,2018-09-09,1924.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
LAC,79.0,2018-09-09,1866.0,4.0,14.0,-4.0,0.0,0.0,0.0,1.0
KC,73.0,2018-09-09,635.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0
LAC,27.0,2018-09-09,352.0,4.0,2.0,-17.0,1.0,0.0,0.0,0.0
KC,75.0,2018-09-09,198.0,4.0,10.0,9.0,0.0,0.0,0.0,1.0
LAC,30.0,2018-09-09,71.0,4.0,12.0,-9.0,0.0,0.0,1.0,0.0
KC,64.0,2018-09-09,50.0,4.0,12.0,9.0,0.0,0.0,0.0,1.0
DEN,61.0,2018-09-09,3443.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
SEA,80.0,2018-09-09,3343.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
SEA,61.0,2018-09-09,2982.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
DEN,57.0,2018-09-09,2756.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
SEA,17.0,2018-09-09,2643.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0
SEA,74.0,2018-09-09,2288.0,4.0,9.0,-4.0,0.0,0.0,0.0,1.0
DEN,33.0,2018-09-09,2129.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0
SEA,33.0,2018-09-09,1920.0,4.0,11.0,-7.0,0.0,0.0,0.0,0.0
SEA,28.0,2018-09-09,1916.0,4.0,6.0,-7.0,0.0,0.0,1.0,0.0
SEA,75.0,2018-09-09,1718.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
DEN,75.0,2018-09-09,1454.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0
DEN,70.0,2018-09-09,1446.0,4.0,11.0,7.0,0.0,0.0,0.0,1.0
DEN,63.0,2018-09-09,1131.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
DEN,35.0,2018-09-09,1026.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0
SEA,70.0,2018-09-09,518.0,4.0,16.0,-3.0,0.0,0.0,0.0,1.0
DEN,67.0,2018-09-09,314.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
SEA,82.0,2018-09-09,220.0,4.0,14.0,-3.0,0.0,0.0,0.0,1.0
,,2018-09-09,68.0,4.0,5.0,,,,,
DEN,39.0,2018-09-09,68.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0
DAL,87.0,2018-09-09,3446.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0
DAL,55.0,2018-09-09,2844.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
CAR,47.0,2018-09-09,2648.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
DAL,86.0,2018-09-09,2553.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
DAL,76.0,2018-09-09,2240.0,4.0,11.0,-7.0,0.0,0.0,0.0,1.0
CAR,67.0,2018-09-09,2149.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
DAL,64.0,2018-09-09,1975.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
CAR,58.0,2018-09-09,1614.0,4.0,21.0,10.0,0.0,0.0,0.0,1.0
DAL,46.0,2018-09-09,1403.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
CAR,80.0,2018-09-09,1308.0,4.0,5.0,10.0,0.0,0.0,0.0,1.0
DAL,29.0,2018-09-09,1064.0,4.0,10.0,-10.0,0.0,0.0,1.0,0.0
CAR,75.0,2018-09-09,304.0,4.0,21.0,8.0,0.0,0.0,0.0,1.0
DAL,48.0,2018-09-09,138.0,4.0,10.0,-8.0,0.0,1.0,0.0,0.0
CAR,52.0,2018-09-09,120.0,4.0,10.0,8.0,0.0,0.0,0.0,1.0
WAS,41.0,2018-09-09,3322.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0
WAS,46.0,2018-09-09,3322.0,4.0,26.0,0.0,0.0,0.0,0.0,1.0
ARI,60.0,2018-09-09,3057.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
ARI,72.0,2018-09-09,2607.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
WAS,50.0,2018-09-09,2358.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0
ARI,73.0,2018-09-09,2007.0,4.0,8.0,-14.0,0.0,0.0,0.0,1.0
ARI,41.0,2018-09-09,1679.0,4.0,3.0,-21.0,0.0,0.0,0.0,1.0
WAS,96.0,2018-09-09,1640.0,4.0,14.0,21.0,0.0,0.0,0.0,1.0
ARI,70.0,2018-09-09,1578.0,4.0,11.0,-21.0,0.0,0.0,0.0,1.0
WAS,49.0,2018-09-09,1167.0,4.0,15.0,21.0,0.0,0.0,0.0,1.0
WAS,13.0,2018-09-09,736.0,4.0,6.0,21.0,0.0,0.0,1.0,0.0
WAS,89.0,2018-09-09,288.0,4.0,5.0,18.0,0.0,0.0,0.0,1.0
ARI,7.0,2018-09-09,206.0,4.0,7.0,-18.0,0.0,1.0,0.0,0.0
GB,63.0,2018-09-09,3502.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
GB,73.0,2018-09-09,2965.0,4.0,8.0,-7.0,0.0,0.0,0.0,1.0
CHI,8.0,2018-09-09,2700.0,4.0,8.0,7.0,0.0,0.0,1.0,0.0
GB,66.0,2018-09-09,2576.0,4.0,1.0,-10.0,0.0,0.0,0.0,1.0
CHI,76.0,2018-09-09,2441.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0
CHI,81.0,2018-09-09,2425.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0
GB,73.0,2018-09-09,2345.0,4.0,18.0,-10.0,0.0,0.0,0.0,1.0
CHI,37.0,2018-09-09,2209.0,4.0,4.0,10.0,0.0,1.0,0.0,0.0
CHI,74.0,2018-09-09,1916.0,4.0,5.0,10.0,0.0,0.0,0.0,1.0
CHI,15.0,2018-09-09,1458.0,4.0,9.0,16.0,0.0,0.0,1.0,0.0
GB,23.0,2018-09-09,1121.0,4.0,9.0,-19.0,0.0,0.0,1.0,0.0
CHI,67.0,2018-09-09,1022.0,4.0,2.0,16.0,0.0,0.0,0.0,1.0
CHI,66.0,2018-09-09,720.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0
CHI,14.0,2018-09-09,162.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0
CHI,81.0,2018-09-09,106.0,4.0,9.0,-2.0,0.0,0.0,0.0,0.0
CHI,54.0,2018-09-09,66.0,4.0,10.0,-2.0,0.0,1.0,0.0,0.0
GB,37.0,2018-09-09,3.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0
GB,42.0,2018-09-09,3.0,4.0,13.0,2.0,0.0,1.0,0.0,0.0
NYJ,50.0,2018-09-10,3225.0,4.0,13.0,-6.0,0.0,0.0,0.0,1.0
DET,80.0,2018-09-10,3129.0,4.0,12.0,6.0,0.0,0.0,0.0,1.0
NYJ,17.0,2018-09-10,2700.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0
DET,37.0,2018-09-10,2368.0,4.0,14.0,-4.0,0.0,0.0,1.0,0.0
NYJ,40.0,2018-09-10,2130.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0
DET,80.0,2018-09-10,2006.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
DET,3.0,2018-09-10,1815.0,4.0,3.0,-11.0,0.0,0.0,1.0,0.0
DET,74.0,2018-09-10,1340.0,4.0,9.0,-14.0,0.0,0.0,0.0,1.0
NYJ,14.0,2018-09-10,1219.0,4.0,6.0,20.0,0.0,0.0,1.0,0.0
DET,26.0,2018-09-10,1011.0,4.0,7.0,-23.0,0.0,0.0,1.0,0.0
DET,9.0,2018-09-10,651.0,4.0,5.0,-30.0,0.0,1.0,0.0,0.0
NYJ,83.0,2018-09-10,503.0,4.0,2.0,30.0,0.0,0.0,0.0,1.0
DET,35.0,2018-09-10,404.0,4.0,1.0,-30.0,0.0,1.0,0.0,0.0
NYJ,32.0,2018-09-10,259.0,4.0,2.0,30.0,1.0,0.0,0.0,0.0
NYJ,19.0,2018-09-10,155.0,4.0,3.0,30.0,1.0,0.0,0.0,0.0
NYJ,12.0,2018-09-10,38.0,4.0,12.0,30.0,0.0,1.0,0.0,0.0
LA,67.0,2018-09-10,3227.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
OAK,93.0,2018-09-10,3080.0,4.0,18.0,7.0,0.0,0.0,0.0,1.0
OAK,6.0,2018-09-10,2553.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
LA,28.0,2018-09-10,2370.0,4.0,16.0,-3.0,0.0,0.0,1.0,0.0
LA,5.0,2018-09-10,1963.0,4.0,5.0,-3.0,0.0,0.0,0.0,0.0
LA,2.0,2018-09-10,1963.0,4.0,2.0,-3.0,0.0,0.0,1.0,0.0
OAK,35.0,2018-09-10,1815.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
OAK,30.0,2018-09-10,1815.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
LA,10.0,2018-09-10,1447.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
OAK,63.0,2018-09-10,1344.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
LA,63.0,2018-09-10,1141.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
OAK,87.0,2018-09-10,1013.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
OAK,65.0,2018-09-10,821.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
LA,37.0,2018-09-10,564.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0
LA,2.0,2018-09-10,198.0,4.0,2.0,10.0,0.0,0.0,1.0,0.0
BAL,75.0,2018-09-13,3517.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
CIN,70.0,2018-09-13,3457.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
CIN,75.0,2018-09-13,3457.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
BAL,50.0,2018-09-13,3197.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
BAL,79.0,2018-09-13,2946.0,4.0,14.0,-14.0,0.0,0.0,0.0,1.0
BAL,38.0,2018-09-13,1885.0,4.0,4.0,-21.0,0.0,1.0,0.0,0.0
CIN,62.0,2018-09-13,1868.0,4.0,10.0,21.0,0.0,0.0,0.0,1.0
CIN,69.0,2018-09-13,1724.0,4.0,20.0,14.0,0.0,0.0,0.0,1.0
BAL,37.0,2018-09-13,1655.0,4.0,7.0,-14.0,0.0,0.0,1.0,0.0
CIN,65.0,2018-09-13,1457.0,4.0,12.0,11.0,0.0,0.0,0.0,1.0
BAL,44.0,2018-09-13,1305.0,4.0,2.0,-11.0,0.0,1.0,0.0,0.0
CIN,37.0,2018-09-13,1184.0,4.0,8.0,11.0,0.0,0.0,0.0,1.0
CIN,50.0,2018-09-13,896.0,4.0,2.0,11.0,0.0,0.0,0.0,1.0
CIN,10.0,2018-09-13,183.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0
CIN,22.0,2018-09-13,149.0,4.0,3.0,8.0,0.0,0.0,1.0,0.0
BAL,53.0,2018-09-13,120.0,4.0,3.0,-11.0,1.0,0.0,0.0,0.0
BAL,23.0,2018-09-13,8.0,4.0,8.0,-11.0,1.0,0.0,0.0,0.0
CAR,36.0,2018-09-16,3400.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
ATL,26.0,2018-09-16,3046.0,4.0,5.0,-3.0,0.0,0.0,1.0,0.0
CAR,85.0,2018-09-16,2904.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
ATL,64.0,2018-09-16,2718.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
CAR,33.0,2018-09-16,2542.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0
CAR,68.0,2018-09-16,1912.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
CAR,90.0,2018-09-16,1677.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
CAR,47.0,2018-09-16,1243.0,4.0,12.0,-14.0,0.0,0.0,0.0,1.0
ATL,42.0,2018-09-16,1013.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0
ATL,48.0,2018-09-16,250.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0
ATL,66.0,2018-09-16,120.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
WAS,44.0,2018-09-16,3103.0,4.0,4.0,-7.0,0.0,0.0,0.0,1.0
IND,86.0,2018-09-16,3009.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
WAS,46.0,2018-09-16,2768.0,4.0,4.0,-7.0,0.0,0.0,0.0,1.0
WAS,31.0,2018-09-16,2476.0,4.0,4.0,-7.0,0.0,0.0,1.0,0.0
WAS,71.0,2018-09-16,2133.0,4.0,6.0,-11.0,0.0,0.0,0.0,1.0
