posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
STL,54.0,2014-09-07,3122.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
MIN,67.0,2014-09-07,3026.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
STL,32.0,2014-09-07,2777.0,4.0,1.0,-3.0,0.0,0.0,1.0,0.0
MIN,28.0,2014-09-07,2661.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0
STL,66.0,2014-09-07,2522.0,4.0,15.0,-6.0,0.0,0.0,0.0,1.0
MIN,81.0,2014-09-07,2357.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0
MIN,86.0,2014-09-07,2345.0,4.0,16.0,6.0,0.0,0.0,0.0,1.0
STL,48.0,2014-09-07,2088.0,4.0,17.0,-6.0,0.0,0.0,0.0,1.0
MIN,53.0,2014-09-07,1910.0,4.0,9.0,6.0,0.0,0.0,0.0,1.0
STL,38.0,2014-09-07,1517.0,4.0,17.0,-13.0,0.0,0.0,1.0,0.0
MIN,60.0,2014-09-07,1238.0,4.0,24.0,10.0,0.0,0.0,0.0,1.0
STL,75.0,2014-09-07,1035.0,4.0,10.0,-10.0,0.0,0.0,0.0,1.0
STL,81.0,2014-09-07,919.0,4.0,11.0,-17.0,0.0,0.0,0.0,1.0
MIN,67.0,2014-09-07,869.0,4.0,7.0,17.0,0.0,0.0,0.0,1.0
STL,79.0,2014-09-07,720.0,4.0,12.0,-17.0,0.0,0.0,0.0,1.0
MIN,42.0,2014-09-07,464.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0
STL,28.0,2014-09-07,95.0,4.0,22.0,-30.0,0.0,0.0,1.0,0.0
PIT,18.0,2014-09-07,3303.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0
CLE,21.0,2014-09-07,3039.0,4.0,14.0,-3.0,0.0,0.0,1.0,0.0
CLE,77.0,2014-09-07,2695.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
CLE,41.0,2014-09-07,2588.0,4.0,17.0,-7.0,0.0,0.0,0.0,1.0
CLE,86.0,2014-09-07,2329.0,4.0,5.0,-14.0,0.0,0.0,0.0,1.0
CLE,57.0,2014-09-07,2107.0,4.0,4.0,-21.0,0.0,0.0,0.0,1.0
PIT,81.0,2014-09-07,1997.0,4.0,1.0,21.0,0.0,0.0,0.0,1.0
CLE,79.0,2014-09-07,1911.0,4.0,4.0,-21.0,0.0,0.0,0.0,1.0
PIT,90.0,2014-09-07,1601.0,4.0,6.0,17.0,0.0,0.0,0.0,1.0
PIT,56.0,2014-09-07,1188.0,4.0,24.0,10.0,0.0,0.0,0.0,1.0
CLE,7.0,2014-09-07,900.0,4.0,3.0,-10.0,0.0,0.0,1.0,0.0
PIT,95.0,2014-09-07,851.0,4.0,15.0,7.0,0.0,0.0,0.0,1.0
PIT,80.0,2014-09-07,568.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0
PIT,50.0,2014-09-07,439.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
CLE,35.0,2014-09-07,277.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
,,2014-09-07,277.0,4.0,12.0,,,,,
CLE,40.0,2014-09-07,277.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
PIT,45.0,2014-09-07,120.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
CLE,91.0,2014-09-07,59.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0
JAC,72.0,2014-09-07,3488.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
PHI,63.0,2014-09-07,3013.0,4.0,7.0,-14.0,0.0,0.0,0.0,1.0
JAC,92.0,2014-09-07,2884.0,4.0,19.0,14.0,0.0,0.0,0.0,1.0
PHI,40.0,2014-09-07,2788.0,4.0,6.0,-14.0,0.0,0.0,0.0,1.0
JAC,31.0,2014-09-07,2659.0,4.0,7.0,14.0,0.0,0.0,1.0,0.0
PHI,88.0,2014-09-07,2591.0,4.0,18.0,-17.0,0.0,0.0,0.0,1.0
JAC,32.0,2014-09-07,2469.0,4.0,2.0,17.0,0.0,0.0,1.0,0.0
JAC,18.0,2014-09-07,2081.0,4.0,4.0,17.0,0.0,0.0,1.0,0.0
PHI,39.0,2014-09-07,1857.0,4.0,10.0,-17.0,0.0,0.0,0.0,1.0
JAC,85.0,2014-09-07,1836.0,4.0,4.0,17.0,0.0,0.0,0.0,1.0
PHI,49.0,2014-09-07,1606.0,4.0,1.0,-17.0,1.0,0.0,0.0,0.0
JAC,79.0,2014-09-07,1482.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0
JAC,80.0,2014-09-07,1329.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
PHI,49.0,2014-09-07,1245.0,4.0,8.0,-3.0,0.0,0.0,0.0,1.0
JAC,81.0,2014-09-07,1217.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
PHI,44.0,2014-09-07,1105.0,4.0,7.0,-3.0,0.0,0.0,0.0,1.0
JAC,60.0,2014-09-07,917.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
PHI,33.0,2014-09-07,660.0,4.0,13.0,-3.0,0.0,0.0,1.0,0.0
JAC,46.0,2014-09-07,442.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
JAC,71.0,2014-09-07,361.0,4.0,1.0,-7.0,0.0,1.0,0.0,0.0
PHI,9.0,2014-09-07,120.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
NYJ,17.0,2014-09-07,3264.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
NYJ,27.0,2014-09-07,3260.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0
OAK,71.0,2014-09-07,3103.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
OAK,49.0,2014-09-07,2242.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
NYJ,77.0,2014-09-07,2161.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
OAK,54.0,2014-09-07,2078.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0
OAK,74.0,2014-09-07,1681.0,4.0,25.0,-3.0,0.0,0.0,0.0,1.0
NYJ,51.0,2014-09-07,1455.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
OAK,95.0,2014-09-07,1358.0,4.0,18.0,-3.0,0.0,0.0,0.0,1.0
NYJ,24.0,2014-09-07,1062.0,4.0,16.0,3.0,0.0,0.0,1.0,0.0
OAK,65.0,2014-09-07,938.0,4.0,5.0,-6.0,0.0,0.0,0.0,1.0
NYJ,62.0,2014-09-07,829.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0
OAK,93.0,2014-09-07,775.0,4.0,9.0,-6.0,0.0,0.0,0.0,1.0
NYJ,39.0,2014-09-07,590.0,4.0,22.0,6.0,0.0,0.0,0.0,1.0
OAK,73.0,2014-09-07,503.0,4.0,3.0,-6.0,0.0,0.0,0.0,1.0
OAK,55.0,2014-09-07,271.0,4.0,14.0,-12.0,0.0,0.0,0.0,0.0
OAK,60.0,2014-09-07,271.0,4.0,19.0,-12.0,0.0,0.0,0.0,1.0
NYJ,72.0,2014-09-07,170.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0
CIN,31.0,2014-09-07,3330.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
BAL,62.0,2014-09-07,3179.0,4.0,5.0,-3.0,0.0,0.0,0.0,1.0
CIN,52.0,2014-09-07,3041.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
BAL,78.0,2014-09-07,2964.0,4.0,7.0,-3.0,0.0,0.0,0.0,1.0
CIN,4.0,2014-09-07,2788.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0
BAL,68.0,2014-09-07,2700.0,4.0,1.0,-6.0,0.0,0.0,0.0,1.0
CIN,10.0,2014-09-07,2416.0,4.0,8.0,6.0,0.0,0.0,1.0,0.0
BAL,37.0,2014-09-07,2276.0,4.0,14.0,-9.0,0.0,0.0,1.0,0.0
CIN,28.0,2014-09-07,2082.0,4.0,8.0,9.0,0.0,0.0,1.0,0.0
CIN,20.0,2014-09-07,1931.0,4.0,7.0,12.0,0.0,0.0,1.0,0.0
BAL,49.0,2014-09-07,1623.0,4.0,4.0,-15.0,0.0,0.0,0.0,1.0
CIN,27.0,2014-09-07,1444.0,4.0,8.0,15.0,0.0,0.0,1.0,0.0
CIN,44.0,2014-09-07,1312.0,4.0,4.0,15.0,0.0,0.0,0.0,1.0
CIN,72.0,2014-09-07,961.0,4.0,2.0,8.0,0.0,0.0,0.0,1.0
BAL,33.0,2014-09-07,715.0,4.0,1.0,-8.0,1.0,0.0,0.0,0.0
BAL,20.0,2014-09-07,632.0,4.0,10.0,-8.0,0.0,0.0,1.0,0.0
CIN,58.0,2014-09-07,520.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0
BAL,21.0,2014-09-07,60.0,4.0,9.0,-7.0,0.0,1.0,0.0,0.0
BUF,76.0,2014-09-07,3519.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
CHI,65.0,2014-09-07,2935.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
BUF,44.0,2014-09-07,2700.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
BUF,32.0,2014-09-07,2292.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
CHI,40.0,2014-09-07,1917.0,4.0,5.0,-10.0,0.0,0.0,0.0,1.0
BUF,48.0,2014-09-07,1847.0,4.0,18.0,10.0,0.0,0.0,0.0,1.0
CHI,23.0,2014-09-07,1479.0,4.0,11.0,-10.0,0.0,0.0,1.0,0.0
BUF,68.0,2014-09-07,963.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
CHI,69.0,2014-09-07,811.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
BUF,55.0,2014-09-07,712.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
BUF,15.0,2014-09-07,247.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
CHI,19.0,2014-09-07,35.0,4.0,1.0,-3.0,0.0,0.0,1.0,0.0
CHI,64.0,2014-09-07,808.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
HOU,52.0,2014-09-07,3453.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
WAS,81.0,2014-09-07,3324.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
HOU,59.0,2014-09-07,3215.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
WAS,83.0,2014-09-07,3091.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
HOU,66.0,2014-09-07,2970.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
WAS,69.0,2014-09-07,2891.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
HOU,60.0,2014-09-07,2796.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
WAS,46.0,2014-09-07,2440.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
HOU,75.0,2014-09-07,2277.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
WAS,76.0,2014-09-07,1935.0,4.0,7.0,-1.0,0.0,0.0,0.0,1.0
HOU,59.0,2014-09-07,1285.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
WAS,61.0,2014-09-07,515.0,4.0,17.0,-7.0,0.0,0.0,0.0,1.0
HOU,24.0,2014-09-07,120.0,4.0,17.0,7.0,0.0,0.0,1.0,0.0
WAS,48.0,2014-09-07,83.0,4.0,10.0,-10.0,0.0,1.0,0.0,0.0
KC,47.0,2014-09-07,3374.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
TEN,69.0,2014-09-07,3230.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
KC,70.0,2014-09-07,3139.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
TEN,62.0,2014-09-07,2893.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0
TEN,67.0,2014-09-07,2885.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0
KC,17.0,2014-09-07,2620.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
TEN,81.0,2014-09-07,2556.0,4.0,8.0,-3.0,0.0,0.0,0.0,1.0
KC,30.0,2014-09-07,2405.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0
KC,60.0,2014-09-07,1910.0,4.0,11.0,-4.0,0.0,0.0,0.0,1.0
TEN,58.0,2014-09-07,1845.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
KC,74.0,2014-09-07,1392.0,4.0,17.0,-14.0,0.0,0.0,0.0,1.0
TEN,67.0,2014-09-07,1310.0,4.0,7.0,14.0,0.0,0.0,0.0,1.0
TEN,12.0,2014-09-07,1070.0,4.0,9.0,14.0,0.0,0.0,1.0,0.0
KC,60.0,2014-09-07,993.0,4.0,5.0,-17.0,0.0,1.0,0.0,0.0
TEN,33.0,2014-09-07,770.0,4.0,20.0,17.0,0.0,0.0,0.0,0.0
TEN,28.0,2014-09-07,763.0,4.0,15.0,17.0,0.0,0.0,1.0,0.0
KC,40.0,2014-09-07,678.0,4.0,7.0,-20.0,1.0,0.0,0.0,0.0
TEN,29.0,2014-09-07,294.0,4.0,10.0,13.0,0.0,0.0,1.0,0.0
KC,85.0,2014-09-07,241.0,4.0,15.0,-16.0,0.0,0.0,0.0,1.0
TEN,45.0,2014-09-07,120.0,4.0,6.0,16.0,0.0,0.0,0.0,1.0
NE,74.0,2014-09-07,3525.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
NE,29.0,2014-09-07,2787.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0
NE,65.0,2014-09-07,2192.0,4.0,9.0,10.0,0.0,0.0,0.0,1.0
MIA,20.0,2014-09-07,1923.0,4.0,9.0,-10.0,0.0,0.0,1.0,0.0
NE,27.0,2014-09-07,1810.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0
MIA,6.0,2014-09-07,1550.0,4.0,3.0,-10.0,0.0,0.0,1.0,0.0
NE,78.0,2014-09-07,1266.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
MIA,3.0,2014-09-07,1062.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
NE,78.0,2014-09-07,900.0,4.0,20.0,-3.0,0.0,0.0,0.0,1.0
MIA,79.0,2014-09-07,847.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
NE,73.0,2014-09-07,771.0,4.0,15.0,-3.0,0.0,0.0,0.0,1.0
MIA,91.0,2014-09-07,674.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
NE,44.0,2014-09-07,577.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
NE,82.0,2014-09-07,190.0,4.0,10.0,-10.0,0.0,1.0,0.0,0.0
MIA,9.0,2014-09-07,169.0,4.0,5.0,10.0,0.0,0.0,1.0,0.0
NE,66.0,2014-09-07,128.0,4.0,5.0,-13.0,1.0,0.0,0.0,0.0
NE,37.0,2014-09-07,47.0,4.0,1.0,-13.0,1.0,0.0,0.0,0.0
NE,34.0,2014-09-07,15.0,4.0,10.0,-13.0,0.0,1.0,0.0,0.0
CAR,72.0,2014-09-07,3489.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
TB,48.0,2014-09-07,3312.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
CAR,41.0,2014-09-07,2933.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
CAR,5.0,2014-09-07,2370.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
TB,75.0,2014-09-07,2185.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
CAR,47.0,2014-09-07,1979.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
TB,84.0,2014-09-07,1923.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
TB,36.0,2014-09-07,1393.0,4.0,19.0,-10.0,0.0,0.0,0.0,1.0
CAR,77.0,2014-09-07,1197.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
TB,73.0,2014-09-07,804.0,4.0,1.0,-17.0,0.0,0.0,0.0,1.0
CAR,30.0,2014-09-07,585.0,4.0,17.0,17.0,0.0,0.0,1.0,0.0
CAR,60.0,2014-09-07,277.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
CAR,79.0,2014-09-07,107.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0
CAR,15.0,2014-09-07,28.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0
DAL,11.0,2014-09-07,3146.0,4.0,10.0,-6.0,0.0,0.0,1.0,0.0
SF,39.0,2014-09-07,2147.0,4.0,17.0,17.0,0.0,0.0,0.0,1.0
SF,80.0,2014-09-07,1750.0,4.0,10.0,24.0,0.0,0.0,0.0,1.0
DAL,69.0,2014-09-07,1640.0,4.0,9.0,-24.0,0.0,0.0,0.0,1.0
SF,53.0,2014-09-07,1353.0,4.0,10.0,24.0,0.0,0.0,0.0,1.0
DAL,2.0,2014-09-07,933.0,4.0,1.0,-24.0,1.0,0.0,0.0,0.0
SF,63.0,2014-09-07,651.0,4.0,9.0,17.0,0.0,0.0,0.0,1.0
DAL,84.0,2014-09-07,606.0,4.0,3.0,-17.0,0.0,0.0,0.0,1.0
SF,19.0,2014-09-07,342.0,4.0,3.0,17.0,0.0,0.0,1.0,0.0
IND,36.0,2014-09-07,3417.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
IND,41.0,2014-09-07,3417.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
DEN,3.0,2014-09-07,3017.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
IND,81.0,2014-09-07,2537.0,4.0,11.0,-10.0,0.0,0.0,0.0,1.0
IND,85.0,2014-09-07,2121.0,4.0,15.0,-17.0,0.0,0.0,0.0,1.0
DEN,89.0,2014-09-07,1738.0,4.0,19.0,17.0,0.0,0.0,0.0,0.0
DEN,94.0,2014-09-07,1734.0,4.0,24.0,17.0,0.0,0.0,0.0,1.0
IND,1.0,2014-09-07,1522.0,4.0,1.0,-17.0,0.0,1.0,0.0,0.0
DEN,76.0,2014-09-07,1361.0,4.0,7.0,17.0,0.0,0.0,0.0,1.0
IND,7.0,2014-09-07,994.0,4.0,7.0,-17.0,0.0,0.0,1.0,0.0
DEN,55.0,2014-09-07,897.0,4.0,3.0,14.0,0.0,0.0,0.0,1.0
IND,93.0,2014-09-07,816.0,4.0,13.0,-14.0,0.0,0.0,0.0,1.0
IND,71.0,2014-09-07,550.0,4.0,1.0,-21.0,1.0,0.0,0.0,0.0
IND,53.0,2014-09-07,390.0,4.0,6.0,-14.0,1.0,0.0,0.0,0.0
DEN,93.0,2014-09-07,267.0,4.0,16.0,14.0,0.0,0.0,0.0,1.0
DEN,80.0,2014-09-07,190.0,4.0,10.0,7.0,0.0,0.0,0.0,1.0
IND,39.0,2014-09-07,117.0,4.0,6.0,-7.0,0.0,1.0,0.0,0.0
NYG,81.0,2014-09-08,3348.0,4.0,11.0,-7.0,0.0,0.0,0.0,1.0
NYG,52.0,2014-09-08,2930.0,4.0,4.0,-14.0,0.0,0.0,0.0,1.0
DET,61.0,2014-09-08,2882.0,4.0,7.0,14.0,0.0,0.0,0.0,1.0
NYG,50.0,2014-09-08,2706.0,4.0,16.0,-14.0,0.0,0.0,0.0,0.0
NYG,1.0,2014-09-08,2579.0,4.0,1.0,-14.0,1.0,0.0,0.0,0.0
DET,73.0,2014-09-08,2451.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
NYG,59.0,2014-09-08,2307.0,4.0,19.0,-7.0,0.0,0.0,0.0,1.0
DET,24.0,2014-09-08,1920.0,4.0,11.0,7.0,0.0,0.0,1.0,0.0
NYG,45.0,2014-09-08,1856.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
DET,10.0,2014-09-08,1618.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0
NYG,74.0,2014-09-08,1503.0,4.0,4.0,-10.0,0.0,0.0,0.0,1.0
DET,9.0,2014-09-08,1254.0,4.0,9.0,10.0,0.0,0.0,1.0,0.0
NYG,43.0,2014-09-08,921.0,4.0,1.0,-20.0,1.0,0.0,0.0,0.0
NYG,56.0,2014-09-08,188.0,4.0,1.0,-21.0,0.0,1.0,0.0,0.0
ARI,65.0,2014-09-08,3451.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
SD,60.0,2014-09-08,3219.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
SD,47.0,2014-09-08,2958.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
ARI,53.0,2014-09-08,2811.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
SD,74.0,2014-09-08,2718.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
ARI,4.0,2014-09-08,2567.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
SD,74.0,2014-09-08,2377.0,4.0,14.0,-3.0,0.0,0.0,0.0,1.0
ARI,60.0,2014-09-08,2249.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0
SD,13.0,2014-09-08,2170.0,4.0,6.0,-3.0,0.0,0.0,0.0,0.0
SD,18.0,2014-09-08,2165.0,4.0,11.0,-3.0,0.0,0.0,1.0,0.0
ARI,61.0,2014-09-08,2010.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
ARI,79.0,2014-09-08,1134.0,4.0,9.0,-11.0,0.0,0.0,0.0,1.0
SD,58.0,2014-09-08,1044.0,4.0,3.0,11.0,0.0,0.0,0.0,1.0
SD,43.0,2014-09-08,418.0,4.0,22.0,5.0,0.0,0.0,0.0,1.0
SD,60.0,2014-09-08,113.0,4.0,2.0,-1.0,0.0,1.0,0.0,0.0
BAL,35.0,2014-09-11,2887.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
PIT,71.0,2014-09-11,2620.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
BAL,11.0,2014-09-11,2285.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0
PIT,7.0,2014-09-11,1974.0,4.0,3.0,-10.0,0.0,0.0,1.0,0.0
BAL,83.0,2014-09-11,1914.0,4.0,13.0,7.0,0.0,0.0,0.0,1.0
PIT,41.0,2014-09-11,1835.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
BAL,89.0,2014-09-11,1716.0,4.0,19.0,7.0,0.0,0.0,0.0,1.0
PIT,25.0,2014-09-11,1536.0,4.0,9.0,-7.0,0.0,0.0,1.0,0.0
PIT,78.0,2014-09-11,1095.0,4.0,8.0,-11.0,0.0,0.0,0.0,1.0
BAL,5.0,2014-09-11,854.0,4.0,5.0,11.0,0.0,0.0,1.0,0.0
BAL,4.0,2014-09-11,677.0,4.0,4.0,14.0,0.0,0.0,1.0,0.0
PIT,68.0,2014-09-11,581.0,4.0,10.0,-17.0,0.0,0.0,0.0,1.0
BAL,4.0,2014-09-11,316.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0
BAL,2.0,2014-09-11,275.0,4.0,2.0,17.0,0.0,0.0,1.0,0.0
BUF,46.0,2014-09-14,3413.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
MIA,73.0,2014-09-14,3284.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
BUF,10.0,2014-09-14,2991.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
MIA,61.0,2014-09-14,2843.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
BUF,9.0,2014-09-14,2725.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0
MIA,91.0,2014-09-14,2569.0,4.0,36.0,-6.0,0.0,0.0,0.0,1.0
BUF,13.0,2014-09-14,2426.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0
MIA,70.0,2014-09-14,2332.0,4.0,5.0,-9.0,0.0,0.0,0.0,1.0
BUF,59.0,2014-09-14,2259.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0
MIA,64.0,2014-09-14,2127.0,4.0,7.0,-9.0,0.0,0.0,0.0,1.0
BUF,39.0,2014-09-14,1949.0,4.0,4.0,9.0,0.0,0.0,0.0,1.0
MIA,16.0,2014-09-14,1479.0,4.0,11.0,-9.0,0.0,0.0,1.0,0.0
MIA,41.0,2014-09-14,1372.0,4.0,3.0,-13.0,1.0,0.0,0.0,0.0
MIA,81.0,2014-09-14,892.0,4.0,4.0,-13.0,0.0,0.0,0.0,1.0
BUF,14.0,2014-09-14,635.0,4.0,1.0,13.0,0.0,0.0,1.0,0.0
MIA,48.0,2014-09-14,449.0,4.0,1.0,-16.0,0.0,1.0,0.0,0.0
BUF,50.0,2014-09-14,356.0,4.0,12.0,16.0,0.0,0.0,0.0,1.0
BUF,13.0,2014-09-14,259.0,4.0,6.0,16.0,0.0,0.0,1.0,0.0
MIA,73.0,2014-09-14,217.0,4.0,4.0,-16.0,0.0,1.0,0.0,0.0
BUF,20.0,2014-09-14,118.0,4.0,3.0,16.0,0.0,0.0,1.0,0.0
MIA,20.0,2014-09-14,16.0,4.0,2.0,-19.0,0.0,1.0,0.0,0.0
WAS,76.0,2014-09-14,3485.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0
JAC,87.0,2014-09-14,3421.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0
JAC,71.0,2014-09-14,3124.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
WAS,61.0,2014-09-14,2962.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
JAC,77.0,2014-09-14,2879.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
JAC,65.0,2014-09-14,2565.0,4.0,9.0,-14.0,0.0,0.0,0.0,1.0
