posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
HOU,79.0,2015-09-13,2050.0,4.0,9.0,-21.0,0.0,0.0,0.0,1.0
KC,48.0,2015-09-13,1958.0,4.0,11.0,21.0,0.0,0.0,0.0,1.0
HOU,16.0,2015-09-13,1813.0,4.0,9.0,-21.0,0.0,0.0,1.0,0.0
HOU,57.0,2015-09-13,1726.0,4.0,3.0,-18.0,0.0,0.0,0.0,1.0
KC,71.0,2015-09-13,1616.0,4.0,1.0,18.0,0.0,0.0,0.0,1.0
HOU,80.0,2015-09-13,1561.0,4.0,8.0,-18.0,0.0,0.0,0.0,1.0
KC,37.0,2015-09-13,1405.0,4.0,7.0,18.0,0.0,0.0,0.0,1.0
HOU,11.0,2015-09-13,1269.0,4.0,1.0,-18.0,0.0,1.0,0.0,0.0
KC,64.0,2015-09-13,1101.0,4.0,9.0,18.0,0.0,0.0,0.0,1.0
HOU,71.0,2015-09-13,900.0,4.0,13.0,-18.0,0.0,0.0,0.0,1.0
KC,47.0,2015-09-13,604.0,4.0,13.0,18.0,0.0,0.0,0.0,1.0
HOU,91.0,2015-09-13,510.0,4.0,21.0,-18.0,0.0,0.0,0.0,1.0
KC,32.0,2015-09-13,376.0,4.0,1.0,18.0,0.0,0.0,1.0,0.0
KC,56.0,2015-09-13,175.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0
HOU,29.0,2015-09-13,88.0,4.0,10.0,-10.0,0.0,0.0,1.0,0.0
NYJ,46.0,2015-09-13,3404.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
NYJ,45.0,2015-09-13,2664.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
CLE,82.0,2015-09-13,2250.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
NYJ,97.0,2015-09-13,2165.0,4.0,30.0,0.0,0.0,0.0,0.0,1.0
CLE,7.0,2015-09-13,2009.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
CLE,73.0,2015-09-13,1302.0,4.0,3.0,-11.0,0.0,0.0,0.0,1.0
NYJ,16.0,2015-09-13,933.0,4.0,5.0,11.0,0.0,0.0,1.0,0.0
NYJ,52.0,2015-09-13,463.0,4.0,10.0,21.0,0.0,0.0,0.0,1.0
CLE,71.0,2015-09-13,422.0,4.0,1.0,-21.0,1.0,0.0,0.0,0.0
CLE,49.0,2015-09-13,297.0,4.0,2.0,-21.0,0.0,1.0,0.0,0.0
IND,63.0,2015-09-13,3383.0,4.0,23.0,0.0,0.0,0.0,0.0,1.0
BUF,53.0,2015-09-13,3188.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
IND,75.0,2015-09-13,3142.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
BUF,52.0,2015-09-13,2953.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
IND,82.0,2015-09-13,2479.0,4.0,11.0,-7.0,0.0,0.0,0.0,1.0
BUF,23.0,2015-09-13,2273.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
IND,34.0,2015-09-13,1967.0,4.0,10.0,-10.0,0.0,0.0,1.0,0.0
IND,2.0,2015-09-13,957.0,4.0,2.0,-24.0,1.0,0.0,0.0,0.0
BUF,87.0,2015-09-13,813.0,4.0,17.0,16.0,0.0,0.0,0.0,1.0
IND,75.0,2015-09-13,687.0,4.0,10.0,-16.0,0.0,0.0,0.0,1.0
BUF,67.0,2015-09-13,601.0,4.0,6.0,16.0,0.0,0.0,0.0,0.0
BUF,72.0,2015-09-13,596.0,4.0,11.0,16.0,0.0,0.0,0.0,1.0
BUF,27.0,2015-09-13,499.0,4.0,11.0,16.0,0.0,0.0,1.0,0.0
BUF,53.0,2015-09-13,163.0,4.0,5.0,13.0,0.0,0.0,0.0,1.0
IND,51.0,2015-09-13,123.0,4.0,10.0,-13.0,0.0,1.0,0.0,0.0
WAS,27.0,2015-09-13,3165.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0
MIA,70.0,2015-09-13,3062.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
WAS,27.0,2015-09-13,2732.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0
MIA,50.0,2015-09-13,2634.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
MIA,12.0,2015-09-13,2444.0,4.0,1.0,-3.0,0.0,1.0,0.0,0.0
WAS,42.0,2015-09-13,1548.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
MIA,64.0,2015-09-13,1362.0,4.0,1.0,-3.0,0.0,0.0,0.0,0.0
MIA,69.0,2015-09-13,1351.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
WAS,36.0,2015-09-13,1036.0,4.0,18.0,3.0,0.0,0.0,0.0,1.0
MIA,4.0,2015-09-13,730.0,4.0,4.0,-3.0,0.0,0.0,1.0,0.0
WAS,85.0,2015-09-13,638.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
MIA,78.0,2015-09-13,308.0,4.0,8.0,6.0,0.0,0.0,0.0,1.0
WAS,20.0,2015-09-13,142.0,4.0,7.0,-6.0,0.0,1.0,0.0,0.0
JAC,76.0,2015-09-13,3522.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
CAR,25.0,2015-09-13,3172.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0
JAC,74.0,2015-09-13,3105.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
CAR,35.0,2015-09-13,3028.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0
JAC,3.0,2015-09-13,2761.0,4.0,3.0,-3.0,0.0,0.0,1.0,0.0
CAR,71.0,2015-09-13,2652.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
JAC,26.0,2015-09-13,2244.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0
CAR,9.0,2015-09-13,1920.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
CAR,48.0,2015-09-13,1583.0,4.0,17.0,1.0,0.0,0.0,0.0,1.0
JAC,56.0,2015-09-13,1302.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
CAR,58.0,2015-09-13,1074.0,4.0,13.0,7.0,0.0,0.0,0.0,1.0
JAC,90.0,2015-09-13,974.0,4.0,11.0,-7.0,0.0,0.0,0.0,1.0
CAR,49.0,2015-09-13,897.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
JAC,61.0,2015-09-13,659.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
CAR,29.0,2015-09-13,166.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0
CAR,25.0,2015-09-13,74.0,4.0,16.0,10.0,0.0,0.0,1.0,0.0
JAC,68.0,2015-09-13,54.0,4.0,10.0,-10.0,1.0,0.0,0.0,0.0
JAC,60.0,2015-09-13,13.0,4.0,15.0,-10.0,0.0,1.0,0.0,0.0
SEA,31.0,2015-09-13,3304.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
SEA,40.0,2015-09-13,3118.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0
STL,98.0,2015-09-13,2985.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
STL,15.0,2015-09-13,2254.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0
SEA,49.0,2015-09-13,1986.0,4.0,16.0,-4.0,0.0,0.0,0.0,1.0
STL,70.0,2015-09-13,1916.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0
,,2015-09-13,1804.0,4.0,2.0,,,,,
SEA,7.0,2015-09-13,1804.0,4.0,2.0,-4.0,0.0,0.0,1.0,0.0
SEA,9.0,2015-09-13,1486.0,4.0,1.0,-1.0,0.0,0.0,1.0,0.0
SEA,82.0,2015-09-13,1189.0,4.0,12.0,-5.0,0.0,0.0,0.0,1.0
SEA,74.0,2015-09-13,1093.0,4.0,4.0,-11.0,0.0,0.0,0.0,1.0
STL,83.0,2015-09-13,982.0,4.0,4.0,11.0,0.0,0.0,0.0,1.0
SEA,17.0,2015-09-13,290.0,4.0,4.0,-3.0,0.0,0.0,1.0,0.0
STL,19.0,2015-09-13,730.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0
SEA,42.0,2015-09-13,551.0,4.0,1.0,-4.0,0.0,1.0,0.0,0.0
NO,19.0,2015-09-13,2940.0,4.0,3.0,-7.0,0.0,0.0,1.0,0.0
ARI,62.0,2015-09-13,2813.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0
NO,52.0,2015-09-13,2655.0,4.0,4.0,-4.0,0.0,0.0,0.0,1.0
NO,38.0,2015-09-13,2309.0,4.0,3.0,-11.0,0.0,0.0,0.0,0.0
ARI,57.0,2015-09-13,2026.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
NO,76.0,2015-09-13,1879.0,4.0,7.0,-4.0,0.0,0.0,0.0,1.0
NO,4.0,2015-09-13,1625.0,4.0,2.0,-4.0,0.0,0.0,1.0,0.0
ARI,75.0,2015-09-13,1533.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0
NO,57.0,2015-09-13,1333.0,4.0,10.0,-1.0,0.0,0.0,0.0,1.0
ARI,25.0,2015-09-13,909.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0
NO,27.0,2015-09-13,749.0,4.0,9.0,-4.0,0.0,0.0,1.0,0.0
NO,15.0,2015-09-13,410.0,4.0,10.0,-8.0,0.0,0.0,1.0,0.0
ARI,38.0,2015-09-13,140.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0
NO,93.0,2015-09-13,118.0,4.0,6.0,-5.0,0.0,0.0,0.0,1.0
NO,65.0,2015-09-13,31.0,4.0,14.0,-12.0,0.0,1.0,0.0,0.0
SD,85.0,2015-09-13,3222.0,4.0,14.0,-7.0,0.0,0.0,0.0,1.0
DET,49.0,2015-09-13,3153.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
SD,14.0,2015-09-13,2727.0,4.0,2.0,-7.0,0.0,0.0,1.0,0.0
DET,64.0,2015-09-13,2640.0,4.0,17.0,4.0,0.0,0.0,0.0,1.0
SD,86.0,2015-09-13,2468.0,4.0,16.0,-10.0,0.0,0.0,0.0,1.0
DET,54.0,2015-09-13,1989.0,4.0,4.0,10.0,0.0,0.0,0.0,1.0
SD,7.0,2015-09-13,1461.0,4.0,1.0,-10.0,0.0,0.0,1.0,0.0
DET,60.0,2015-09-13,974.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
DET,64.0,2015-09-13,957.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
DET,41.0,2015-09-13,540.0,4.0,12.0,-6.0,0.0,0.0,0.0,1.0
TB,79.0,2015-09-13,3323.0,4.0,9.0,-13.0,0.0,0.0,0.0,1.0
TB,26.0,2015-09-13,2897.0,4.0,1.0,-20.0,1.0,0.0,0.0,0.0
TEN,95.0,2015-09-13,2516.0,4.0,25.0,13.0,0.0,0.0,0.0,1.0
TB,44.0,2015-09-13,2405.0,4.0,1.0,-13.0,0.0,1.0,0.0,0.0
TB,89.0,2015-09-13,1655.0,4.0,42.0,-27.0,0.0,0.0,0.0,1.0
TB,86.0,2015-09-13,1243.0,4.0,16.0,-34.0,0.0,0.0,0.0,1.0
TEN,40.0,2015-09-13,962.0,4.0,17.0,34.0,0.0,0.0,0.0,1.0
TB,98.0,2015-09-13,900.0,4.0,10.0,-34.0,0.0,0.0,0.0,1.0
TB,41.0,2015-09-13,570.0,4.0,1.0,-34.0,1.0,0.0,0.0,0.0
TEN,84.0,2015-09-13,434.0,4.0,14.0,27.0,0.0,0.0,0.0,1.0
TB,7.0,2015-09-13,271.0,4.0,7.0,-27.0,0.0,0.0,0.0,0.0
TB,17.0,2015-09-13,265.0,4.0,17.0,-27.0,0.0,0.0,0.0,0.0
TB,11.0,2015-09-13,146.0,4.0,11.0,-27.0,0.0,0.0,0.0,0.0
TB,16.0,2015-09-13,138.0,4.0,16.0,-27.0,0.0,1.0,0.0,0.0
TEN,89.0,2015-09-13,37.0,4.0,15.0,27.0,0.0,0.0,0.0,1.0
OAK,75.0,2015-09-13,3523.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
CIN,3.0,2015-09-13,3141.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
OAK,63.0,2015-09-13,2985.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
CIN,44.0,2015-09-13,2863.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
OAK,53.0,2015-09-13,2621.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
CIN,14.0,2015-09-13,2373.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0
OAK,55.0,2015-09-13,2129.0,4.0,1.0,-10.0,0.0,1.0,0.0,0.0
OAK,69.0,2015-09-13,1875.0,4.0,4.0,-17.0,0.0,0.0,0.0,1.0
CIN,73.0,2015-09-13,1698.0,4.0,3.0,24.0,0.0,0.0,0.0,1.0
CIN,73.0,2015-09-13,1506.0,4.0,25.0,24.0,0.0,0.0,0.0,1.0
OAK,63.0,2015-09-13,1378.0,4.0,2.0,-24.0,0.0,0.0,0.0,1.0
CIN,17.0,2015-09-13,990.0,4.0,10.0,30.0,0.0,0.0,1.0,0.0
OAK,48.0,2015-09-13,868.0,4.0,9.0,-33.0,0.0,0.0,0.0,1.0
CIN,71.0,2015-09-13,767.0,4.0,1.0,33.0,0.0,0.0,0.0,1.0
OAK,50.0,2015-09-13,714.0,4.0,1.0,-33.0,1.0,0.0,0.0,0.0
OAK,39.0,2015-09-13,572.0,4.0,3.0,-33.0,1.0,0.0,0.0,0.0
CIN,82.0,2015-09-13,337.0,4.0,1.0,26.0,0.0,0.0,0.0,0.0
CIN,87.0,2015-09-13,329.0,4.0,6.0,26.0,0.0,0.0,0.0,1.0
BAL,62.0,2015-09-13,3401.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
DEN,38.0,2015-09-13,3021.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0
BAL,85.0,2015-09-13,2930.0,4.0,15.0,-3.0,0.0,0.0,0.0,1.0
DEN,38.0,2015-09-13,2791.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0
BAL,86.0,2015-09-13,2705.0,4.0,16.0,-6.0,0.0,0.0,0.0,1.0
DEN,72.0,2015-09-13,2464.0,4.0,22.0,6.0,0.0,0.0,0.0,1.0
BAL,34.0,2015-09-13,2207.0,4.0,4.0,-6.0,0.0,0.0,1.0,0.0
DEN,65.0,2015-09-13,1958.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
BAL,85.0,2015-09-13,1880.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
DEN,25.0,2015-09-13,1814.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0
DEN,73.0,2015-09-13,1657.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
BAL,25.0,2015-09-13,1477.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
DEN,78.0,2015-09-13,1398.0,4.0,8.0,-3.0,0.0,0.0,0.0,1.0
BAL,76.0,2015-09-13,1318.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
DEN,75.0,2015-09-13,1075.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
BAL,65.0,2015-09-13,840.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
DEN,15.0,2015-09-13,180.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0
BAL,61.0,2015-09-13,109.0,4.0,9.0,-6.0,1.0,0.0,0.0,0.0
DAL,3.0,2015-09-13,2976.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
NYG,32.0,2015-09-13,2829.0,4.0,8.0,-3.0,0.0,0.0,1.0,0.0
DAL,60.0,2015-09-13,2602.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
NYG,80.0,2015-09-13,2463.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
DAL,14.0,2015-09-13,2135.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
NYG,63.0,2015-09-13,1982.0,4.0,3.0,-3.0,0.0,0.0,0.0,1.0
NYG,22.0,2015-09-13,1819.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0
NYG,12.0,2015-09-13,1492.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0
NYG,71.0,2015-09-13,1062.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0
DAL,73.0,2015-09-13,853.0,4.0,3.0,-2.0,0.0,0.0,0.0,1.0
NYG,38.0,2015-09-13,594.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0
NYG,1.0,2015-09-13,97.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0
PHI,76.0,2015-09-14,3550.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
ATL,23.0,2015-09-14,3360.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
PHI,80.0,2015-09-14,3284.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
PHI,60.0,2015-09-14,2994.0,4.0,3.0,-3.0,0.0,0.0,0.0,1.0
ATL,85.0,2015-09-14,2938.0,4.0,15.0,3.0,0.0,0.0,0.0,1.0
,,2015-09-14,2791.0,4.0,9.0,,,,,
PHI,42.0,2015-09-14,2791.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
PHI,34.0,2015-09-14,2311.0,4.0,1.0,-10.0,1.0,0.0,0.0,0.0
PHI,11.0,2015-09-14,2243.0,4.0,5.0,-10.0,0.0,0.0,1.0,0.0
ATL,70.0,2015-09-14,2191.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
PHI,85.0,2015-09-14,2117.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
ATL,21.0,2015-09-14,1869.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0
ATL,67.0,2015-09-14,1499.0,4.0,11.0,10.0,0.0,0.0,0.0,1.0
ATL,26.0,2015-09-14,654.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0
ATL,29.0,2015-09-14,393.0,4.0,3.0,-1.0,0.0,0.0,1.0,0.0
PHI,26.0,2015-09-14,152.0,4.0,1.0,-2.0,0.0,0.0,1.0,0.0
ATL,61.0,2015-09-14,120.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0
SF,10.0,2015-09-14,3270.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
MIN,26.0,2015-09-14,3242.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0
SF,46.0,2015-09-14,3045.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
SF,51.0,2015-09-14,3037.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
MIN,97.0,2015-09-14,2913.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0
MIN,31.0,2015-09-14,2777.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0
SF,75.0,2015-09-14,2696.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
MIN,54.0,2015-09-14,2431.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0
SF,67.0,2015-09-14,2337.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
MIN,64.0,2015-09-14,2173.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
MIN,59.0,2015-09-14,2161.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
MIN,52.0,2015-09-14,1522.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
SF,11.0,2015-09-14,1177.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0
MIN,19.0,2015-09-14,888.0,4.0,6.0,-10.0,0.0,0.0,1.0,0.0
SF,7.0,2015-09-14,373.0,4.0,1.0,14.0,0.0,0.0,1.0,0.0
MIN,38.0,2015-09-14,184.0,4.0,8.0,-17.0,0.0,1.0,0.0,0.0
DEN,58.0,2015-09-17,3449.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
DEN,95.0,2015-09-17,3105.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
KC,69.0,2015-09-17,2911.0,4.0,24.0,0.0,0.0,0.0,0.0,1.0
DEN,75.0,2015-09-17,2700.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
DEN,22.0,2015-09-17,2564.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
KC,17.0,2015-09-17,1491.0,4.0,6.0,-1.0,0.0,0.0,1.0,0.0
DEN,45.0,2015-09-17,1284.0,4.0,4.0,-2.0,0.0,0.0,0.0,1.0
KC,85.0,2015-09-17,1211.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0
DEN,36.0,2015-09-17,1103.0,4.0,6.0,-2.0,0.0,0.0,1.0,0.0
KC,78.0,2015-09-17,1006.0,4.0,4.0,-1.0,0.0,0.0,0.0,1.0
DEN,74.0,2015-09-17,886.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0
KC,78.0,2015-09-17,701.0,4.0,18.0,-1.0,0.0,0.0,0.0,1.0
DEN,83.0,2015-09-17,602.0,4.0,15.0,1.0,0.0,0.0,0.0,1.0
DEN,65.0,2015-09-17,291.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0
CAR,80.0,2015-09-20,3588.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
HOU,78.0,2015-09-20,3532.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
CAR,79.0,2015-09-20,3425.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
HOU,25.0,2015-09-20,3185.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
CAR,66.0,2015-09-20,3078.0,4.0,7.0,-3.0,0.0,0.0,0.0,1.0
HOU,41.0,2015-09-20,2883.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0
CAR,41.0,2015-09-20,2695.0,4.0,13.0,-3.0,0.0,0.0,0.0,1.0
HOU,75.0,2015-09-20,2616.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0
HOU,66.0,2015-09-20,2418.0,4.0,15.0,-4.0,0.0,0.0,0.0,1.0
CAR,10.0,2015-09-20,2128.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0
HOU,89.0,2015-09-20,2084.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
HOU,62.0,2015-09-20,1905.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
CAR,83.0,2015-09-20,1885.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
HOU,74.0,2015-09-20,1856.0,4.0,14.0,-7.0,0.0,0.0,0.0,1.0
HOU,59.0,2015-09-20,896.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
CAR,85.0,2015-09-20,718.0,4.0,22.0,7.0,0.0,0.0,0.0,1.0
HOU,54.0,2015-09-20,687.0,4.0,10.0,-7.0,0.0,0.0,0.0,1.0
CAR,78.0,2015-09-20,604.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
HOU,6.0,2015-09-20,398.0,4.0,3.0,-14.0,1.0,0.0,0.0,0.0
CAR,35.0,2015-09-20,168.0,4.0,9.0,7.0,0.0,0.0,1.0,0.0
HOU,29.0,2015-09-20,87.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
HOU,20.0,2015-09-20,13.0,4.0,16.0,-7.0,0.0,1.0,0.0,0.0
PIT,49.0,2015-09-20,3397.0,4.0,26.0,0.0,0.0,0.0,0.0,1.0
SF,59.0,2015-09-20,3166.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
SF,29.0,2015-09-20,2432.0,4.0,29.0,-8.0,0.0,0.0,1.0,0.0
SF,96.0,2015-09-20,2165.0,4.0,24.0,-13.0,0.0,0.0,0.0,1.0
SF,64.0,2015-09-20,1825.0,4.0,5.0,-26.0,0.0,0.0,0.0,1.0
SF,83.0,2015-09-20,1544.0,4.0,22.0,-26.0,0.0,0.0,0.0,1.0
PIT,56.0,2015-09-20,1451.0,4.0,9.0,26.0,0.0,0.0,0.0,1.0
SF,19.0,2015-09-20,1229.0,4.0,1.0,-26.0,1.0,0.0,0.0,0.0
SF,3.0,2015-09-20,1131.0,4.0,1.0,-26.0,1.0,0.0,0.0,0.0
SF,1.0,2015-09-20,1017.0,4.0,1.0,-26.0,0.0,1.0,0.0,0.0
PIT,94.0,2015-09-20,920.0,4.0,6.0,26.0,0.0,0.0,0.0,1.0
SF,14.0,2015-09-20,802.0,4.0,14.0,-26.0,1.0,0.0,0.0,0.0
SF,3.0,2015-09-20,160.0,4.0,3.0,-25.0,0.0,1.0,0.0,0.0
NO,35.0,2015-09-20,3345.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
TB,47.0,2015-09-20,3122.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
NO,98.0,2015-09-20,2945.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0
TB,36.0,2015-09-20,2750.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
NO,72.0,2015-09-20,2549.0,4.0,16.0,-3.0,0.0,0.0,0.0,1.0
