posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
HOU,8.0,2017-01-01,975.0,4.0,8.0,-13.0,0.0,0.0,1.0,0.0
TEN,17.0,2017-01-01,514.0,4.0,17.0,10.0,0.0,0.0,1.0,0.0
HOU,7.0,2017-01-01,332.0,4.0,1.0,-13.0,1.0,0.0,0.0,0.0
HOU,1.0,2017-01-01,198.0,4.0,1.0,-13.0,1.0,0.0,0.0,0.0
TEN,61.0,2017-01-01,65.0,4.0,9.0,6.0,0.0,0.0,0.0,1.0
HOU,73.0,2017-01-01,23.0,4.0,16.0,-6.0,0.0,1.0,0.0,0.0
TB,15.0,2017-01-01,3365.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
TB,43.0,2017-01-01,3106.0,4.0,10.0,-4.0,0.0,0.0,0.0,1.0
CAR,73.0,2017-01-01,2892.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0
CAR,27.0,2017-01-01,2715.0,4.0,21.0,4.0,0.0,0.0,1.0,0.0
CAR,78.0,2017-01-01,2512.0,4.0,16.0,4.0,0.0,0.0,0.0,1.0
TB,65.0,2017-01-01,2460.0,4.0,9.0,-4.0,0.0,0.0,0.0,0.0
TB,70.0,2017-01-01,2454.0,4.0,14.0,-4.0,0.0,0.0,0.0,1.0
TB,27.0,2017-01-01,1846.0,4.0,5.0,-4.0,0.0,0.0,1.0,0.0
CAR,40.0,2017-01-01,1802.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0
CAR,43.0,2017-01-01,1644.0,4.0,8.0,-2.0,0.0,0.0,0.0,1.0
TB,67.0,2017-01-01,1494.0,4.0,10.0,2.0,0.0,0.0,0.0,1.0
CAR,36.0,2017-01-01,1302.0,4.0,7.0,-2.0,0.0,0.0,1.0,0.0
TB,60.0,2017-01-01,1184.0,4.0,6.0,-1.0,0.0,0.0,0.0,1.0
CAR,92.0,2017-01-01,1095.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0
TB,53.0,2017-01-01,1020.0,4.0,13.0,-1.0,0.0,0.0,0.0,1.0
TB,25.0,2017-01-01,784.0,4.0,11.0,-1.0,0.0,0.0,0.0,0.0
TB,30.0,2017-01-01,724.0,4.0,16.0,-1.0,0.0,0.0,1.0,0.0
CAR,18.0,2017-01-01,370.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0
CAR,19.0,2017-01-01,120.0,4.0,2.0,-6.0,1.0,0.0,0.0,0.0
CAR,18.0,2017-01-01,46.0,4.0,12.0,-6.0,1.0,0.0,0.0,0.0
CLE,71.0,2017-01-01,3551.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
PIT,85.0,2017-01-01,3434.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
PIT,73.0,2017-01-01,3048.0,4.0,17.0,-7.0,0.0,0.0,0.0,1.0
CLE,62.0,2017-01-01,2839.0,4.0,15.0,7.0,0.0,0.0,0.0,1.0
PIT,85.0,2017-01-01,2714.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
PIT,72.0,2017-01-01,2245.0,4.0,9.0,-14.0,0.0,0.0,0.0,1.0
PIT,99.0,2017-01-01,1934.0,4.0,10.0,-14.0,0.0,0.0,0.0,1.0
PIT,28.0,2017-01-01,1873.0,4.0,1.0,-14.0,1.0,0.0,0.0,0.0
PIT,59.0,2017-01-01,1634.0,4.0,13.0,-7.0,0.0,0.0,0.0,1.0
CLE,81.0,2017-01-01,1505.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0
PIT,58.0,2017-01-01,1385.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
CLE,73.0,2017-01-01,1254.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0
CLE,31.0,2017-01-01,459.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0
PIT,95.0,2017-01-01,119.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0
PIT,97.0,2017-01-01,103.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0
CLE,16.0,2017-01-01,441.0,4.0,16.0,0.0,0.0,0.0,1.0,0.0
PIT,32.0,2017-01-01,228.0,4.0,2.0,-3.0,1.0,0.0,0.0,0.0
DAL,66.0,2017-01-01,3445.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
PHI,3.0,2017-01-01,2940.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
DAL,31.0,2017-01-01,2695.0,4.0,5.0,-3.0,0.0,0.0,1.0,0.0
PHI,63.0,2017-01-01,2591.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
PHI,74.0,2017-01-01,2292.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
PHI,34.0,2017-01-01,2157.0,4.0,9.0,-7.0,0.0,1.0,0.0,0.0
DAL,67.0,2017-01-01,2060.0,4.0,12.0,7.0,0.0,0.0,0.0,1.0
PHI,99.0,2017-01-01,1936.0,4.0,10.0,-7.0,0.0,0.0,0.0,1.0
PHI,76.0,2017-01-01,1668.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
DAL,5.0,2017-01-01,1460.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
DAL,60.0,2017-01-01,961.0,4.0,11.0,-4.0,0.0,0.0,0.0,1.0
PHI,31.0,2017-01-01,741.0,4.0,7.0,4.0,0.0,0.0,1.0,0.0
DAL,53.0,2017-01-01,616.0,4.0,2.0,-4.0,0.0,0.0,0.0,1.0
PHI,15.0,2017-01-01,141.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0
DAL,98.0,2017-01-01,110.0,4.0,29.0,-7.0,0.0,0.0,0.0,1.0
BUF,59.0,2017-01-01,3415.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
NYJ,47.0,2017-01-01,3288.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
BUF,84.0,2017-01-01,3117.0,4.0,13.0,0.0,0.0,0.0,0.0,1.0
NYJ,14.0,2017-01-01,2811.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
BUF,76.0,2017-01-01,2653.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0
BUF,58.0,2017-01-01,2220.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
NYJ,78.0,2017-01-01,2164.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0
BUF,16.0,2017-01-01,1908.0,4.0,13.0,-7.0,0.0,0.0,1.0,0.0
NYJ,42.0,2017-01-01,1674.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0
BUF,80.0,2017-01-01,1622.0,4.0,10.0,-7.0,0.0,0.0,0.0,1.0
NYJ,10.0,2017-01-01,1361.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0
NYJ,18.0,2017-01-01,906.0,4.0,8.0,14.0,0.0,0.0,1.0,0.0
,,2017-01-01,711.0,4.0,7.0,,,,,
BUF,21.0,2017-01-01,708.0,4.0,7.0,-17.0,0.0,1.0,0.0,0.0
NYJ,79.0,2017-01-01,614.0,4.0,10.0,17.0,0.0,0.0,0.0,1.0
BUF,66.0,2017-01-01,554.0,4.0,3.0,-17.0,0.0,0.0,0.0,1.0
NYJ,63.0,2017-01-01,403.0,4.0,1.0,17.0,0.0,0.0,0.0,1.0
NYJ,7.0,2017-01-01,204.0,4.0,7.0,17.0,0.0,0.0,1.0,0.0
MIN,3.0,2017-01-01,2697.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0
CHI,70.0,2017-01-01,2488.0,4.0,5.0,-17.0,0.0,0.0,0.0,1.0
MIN,38.0,2017-01-01,2392.0,4.0,6.0,17.0,0.0,0.0,0.0,1.0
CHI,37.0,2017-01-01,2103.0,4.0,6.0,-17.0,1.0,0.0,0.0,0.0
MIN,65.0,2017-01-01,1871.0,4.0,15.0,10.0,0.0,0.0,0.0,1.0
CHI,60.0,2017-01-01,858.0,4.0,1.0,-14.0,0.0,1.0,0.0,0.0
CHI,71.0,2017-01-01,450.0,4.0,15.0,-27.0,0.0,0.0,0.0,1.0
MIN,34.0,2017-01-01,210.0,4.0,7.0,27.0,0.0,1.0,0.0,0.0
CHI,55.0,2017-01-01,128.0,4.0,9.0,-27.0,0.0,0.0,0.0,1.0
IND,67.0,2017-01-01,3525.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
JAX,29.0,2017-01-01,3311.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
IND,70.0,2017-01-01,3254.0,4.0,5.0,-3.0,0.0,0.0,0.0,1.0
IND,73.0,2017-01-01,2977.0,4.0,8.0,-10.0,0.0,0.0,0.0,1.0
JAX,68.0,2017-01-01,2833.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0
IND,77.0,2017-01-01,2741.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
JAX,50.0,2017-01-01,2532.0,4.0,9.0,10.0,0.0,0.0,0.0,1.0
IND,30.0,2017-01-01,2199.0,4.0,18.0,-10.0,0.0,0.0,1.0,0.0
IND,27.0,2017-01-01,1966.0,4.0,3.0,-17.0,0.0,0.0,1.0,0.0
JAX,12.0,2017-01-01,1824.0,4.0,7.0,14.0,0.0,0.0,1.0,0.0
JAX,55.0,2017-01-01,1680.0,4.0,2.0,14.0,0.0,0.0,0.0,1.0
JAX,54.0,2017-01-01,1387.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0
JAX,59.0,2017-01-01,1324.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
IND,33.0,2017-01-01,1058.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
JAX,36.0,2017-01-01,210.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0
IND,70.0,2017-01-01,120.0,4.0,24.0,0.0,0.0,0.0,0.0,1.0
JAX,23.0,2017-01-01,98.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
MIA,78.0,2017-01-01,3051.0,4.0,13.0,-7.0,0.0,0.0,0.0,1.0
NE,22.0,2017-01-01,2700.0,4.0,8.0,14.0,0.0,0.0,1.0,0.0
MIA,54.0,2017-01-01,2508.0,4.0,4.0,-17.0,0.0,0.0,0.0,1.0
NE,8.0,2017-01-01,2005.0,4.0,8.0,17.0,0.0,0.0,1.0,0.0
MIA,72.0,2017-01-01,1184.0,4.0,4.0,-13.0,0.0,0.0,0.0,1.0
NE,83.0,2017-01-01,1096.0,4.0,2.0,13.0,0.0,0.0,0.0,1.0
MIA,54.0,2017-01-01,1000.0,4.0,5.0,-13.0,0.0,0.0,0.0,1.0
NE,80.0,2017-01-01,840.0,4.0,19.0,13.0,0.0,0.0,0.0,1.0
MIA,54.0,2017-01-01,234.0,4.0,8.0,-21.0,0.0,0.0,0.0,1.0
NE,98.0,2017-01-01,163.0,4.0,14.0,21.0,0.0,0.0,0.0,1.0
SD,17.0,2017-01-01,3320.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
KC,16.0,2017-01-01,3023.0,4.0,16.0,-3.0,0.0,0.0,1.0,0.0
SD,22.0,2017-01-01,2750.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,54.0,2017-01-01,980.0,4.0,7.0,-11.0,0.0,0.0,0.0,1.0
SD,58.0,2017-01-01,865.0,4.0,4.0,-17.0,0.0,0.0,0.0,0.0
SD,11.0,2017-01-01,622.0,4.0,11.0,-17.0,0.0,0.0,1.0,0.0
KC,19.0,2017-01-01,275.0,4.0,7.0,14.0,0.0,0.0,1.0,0.0
SD,68.0,2017-01-01,190.0,4.0,6.0,-17.0,1.0,0.0,0.0,0.0
KC,43.0,2017-01-01,71.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0
KC,48.0,2017-01-01,60.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
ARI,14.0,2017-01-01,3339.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
LA,78.0,2017-01-01,3244.0,4.0,13.0,-3.0,0.0,0.0,0.0,1.0
ARI,71.0,2017-01-01,3187.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
LA,54.0,2017-01-01,3054.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
ARI,62.0,2017-01-01,2916.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0
,,2017-01-01,2802.0,4.0,17.0,,,,,
LA,81.0,2017-01-01,2788.0,4.0,17.0,-3.0,0.0,0.0,0.0,0.0
LA,86.0,2017-01-01,2788.0,4.0,22.0,-3.0,0.0,0.0,0.0,1.0
ARI,16.0,2017-01-01,2550.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0
LA,82.0,2017-01-01,2463.0,4.0,1.0,-6.0,0.0,0.0,0.0,1.0
LA,19.0,2017-01-01,1959.0,4.0,3.0,-13.0,0.0,0.0,1.0,0.0
ARI,68.0,2017-01-01,1926.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0
LA,18.0,2017-01-01,1853.0,4.0,9.0,-10.0,0.0,0.0,1.0,0.0
LA,90.0,2017-01-01,1713.0,4.0,24.0,-10.0,0.0,0.0,0.0,1.0
LA,95.0,2017-01-01,1614.0,4.0,23.0,-17.0,0.0,0.0,0.0,1.0
ARI,36.0,2017-01-01,1454.0,4.0,4.0,17.0,1.0,0.0,0.0,0.0
LA,72.0,2017-01-01,1261.0,4.0,1.0,-24.0,1.0,0.0,0.0,0.0
LA,63.0,2017-01-01,1080.0,4.0,18.0,-24.0,0.0,0.0,0.0,1.0
ARI,69.0,2017-01-01,857.0,4.0,17.0,24.0,0.0,0.0,0.0,1.0
ARI,16.0,2017-01-01,751.0,4.0,7.0,24.0,0.0,0.0,0.0,0.0
LA,50.0,2017-01-01,293.0,4.0,1.0,-37.0,0.0,1.0,0.0,0.0
ARI,35.0,2017-01-01,114.0,4.0,8.0,37.0,0.0,1.0,0.0,0.0
OAK,59.0,2017-01-01,3068.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
DEN,84.0,2017-01-01,2981.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0
OAK,55.0,2017-01-01,2782.0,4.0,14.0,-7.0,0.0,0.0,0.0,1.0
DEN,4.0,2017-01-01,2493.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0
OAK,68.0,2017-01-01,2370.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
DEN,78.0,2017-01-01,2216.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0
OAK,70.0,2017-01-01,2059.0,4.0,29.0,-10.0,0.0,0.0,0.0,1.0
OAK,67.0,2017-01-01,1888.0,4.0,2.0,-17.0,0.0,0.0,0.0,1.0
DEN,63.0,2017-01-01,1801.0,4.0,1.0,17.0,0.0,1.0,0.0,0.0
OAK,67.0,2017-01-01,1276.0,4.0,2.0,-24.0,0.0,0.0,0.0,1.0
DEN,77.0,2017-01-01,1190.0,4.0,3.0,24.0,0.0,0.0,0.0,1.0
OAK,52.0,2017-01-01,1026.0,4.0,8.0,-18.0,0.0,0.0,0.0,1.0
DEN,80.0,2017-01-01,900.0,4.0,10.0,18.0,0.0,0.0,0.0,1.0
DEN,30.0,2017-01-01,806.0,4.0,2.0,18.0,0.0,0.0,1.0,0.0
OAK,56.0,2017-01-01,720.0,4.0,4.0,-18.0,0.0,0.0,0.0,1.0
DEN,52.0,2017-01-01,523.0,4.0,2.0,18.0,0.0,0.0,0.0,1.0
DEN,36.0,2017-01-01,237.0,4.0,3.0,18.0,0.0,1.0,0.0,0.0
OAK,49.0,2017-01-01,183.0,4.0,4.0,-18.0,0.0,1.0,0.0,0.0
DEN,35.0,2017-01-01,84.0,4.0,1.0,18.0,1.0,0.0,0.0,0.0
WAS,66.0,2017-01-01,3477.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
NYG,71.0,2017-01-01,3386.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
WAS,83.0,2017-01-01,3244.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
NYG,4.0,2017-01-01,2836.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
WAS,70.0,2017-01-01,2701.0,4.0,26.0,-3.0,0.0,0.0,0.0,1.0
WAS,41.0,2017-01-01,2197.0,4.0,2.0,-10.0,0.0,0.0,0.0,1.0
NYG,63.0,2017-01-01,1973.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
WAS,79.0,2017-01-01,1901.0,4.0,17.0,-10.0,0.0,0.0,0.0,1.0
NYG,56.0,2017-01-01,1849.0,4.0,9.0,10.0,0.0,0.0,0.0,1.0
NYG,16.0,2017-01-01,1498.0,4.0,2.0,10.0,0.0,1.0,0.0,0.0
WAS,94.0,2017-01-01,1413.0,4.0,20.0,-10.0,0.0,0.0,0.0,1.0
NYG,51.0,2017-01-01,1279.0,4.0,12.0,10.0,0.0,0.0,0.0,1.0
NYG,89.0,2017-01-01,1068.0,4.0,4.0,10.0,0.0,0.0,0.0,1.0
WAS,14.0,2017-01-01,930.0,4.0,8.0,-10.0,0.0,0.0,1.0,0.0
NYG,66.0,2017-01-01,815.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
NYG,80.0,2017-01-01,404.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
WAS,69.0,2017-01-01,373.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
NYG,22.0,2017-01-01,137.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
NYG,39.0,2017-01-01,18.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
SEA,13.0,2017-01-01,3488.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
SEA,73.0,2017-01-01,3199.0,4.0,8.0,-4.0,0.0,0.0,0.0,1.0
SF,24.0,2017-01-01,2963.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
SF,1.0,2017-01-01,2700.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0
SEA,14.0,2017-01-01,2437.0,4.0,9.0,-11.0,0.0,0.0,1.0,0.0
SF,56.0,2017-01-01,2098.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0
SF,78.0,2017-01-01,1907.0,4.0,9.0,-5.0,0.0,0.0,0.0,1.0
SEA,54.0,2017-01-01,1835.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0
SF,79.0,2017-01-01,1802.0,4.0,3.0,-5.0,0.0,1.0,0.0,0.0
SEA,61.0,2017-01-01,1606.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0
SF,91.0,2017-01-01,1508.0,4.0,25.0,-5.0,0.0,0.0,0.0,1.0
SEA,15.0,2017-01-01,1399.0,4.0,12.0,5.0,0.0,0.0,1.0,0.0
SF,56.0,2017-01-01,1271.0,4.0,1.0,-8.0,0.0,0.0,0.0,1.0
SEA,86.0,2017-01-01,1206.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0
SF,81.0,2017-01-01,1094.0,4.0,18.0,-6.0,0.0,0.0,0.0,1.0
SEA,10.0,2017-01-01,852.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0
SF,56.0,2017-01-01,661.0,4.0,4.0,-9.0,0.0,0.0,0.0,1.0
SEA,79.0,2017-01-01,498.0,4.0,16.0,9.0,0.0,0.0,0.0,1.0
NO,76.0,2017-01-01,3561.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
NO,30.0,2017-01-01,3067.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
NO,1.0,2017-01-01,2937.0,4.0,1.0,-7.0,0.0,0.0,1.0,0.0
NO,73.0,2017-01-01,2565.0,4.0,8.0,-11.0,0.0,0.0,0.0,1.0
NO,22.0,2017-01-01,2024.0,4.0,6.0,-18.0,0.0,0.0,1.0,0.0
ATL,75.0,2017-01-01,1684.0,4.0,10.0,22.0,0.0,0.0,0.0,1.0
NO,56.0,2017-01-01,1534.0,4.0,10.0,-22.0,0.0,0.0,0.0,1.0
ATL,4.0,2017-01-01,1222.0,4.0,4.0,22.0,0.0,0.0,1.0,0.0
NO,77.0,2017-01-01,1179.0,4.0,12.0,-25.0,0.0,0.0,0.0,1.0
ATL,41.0,2017-01-01,900.0,4.0,3.0,25.0,0.0,0.0,0.0,1.0
ATL,78.0,2017-01-01,622.0,4.0,6.0,19.0,0.0,0.0,0.0,0.0
ATL,83.0,2017-01-01,606.0,4.0,11.0,19.0,0.0,0.0,0.0,1.0
ATL,78.0,2017-01-01,316.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0
NO,52.0,2017-01-01,140.0,4.0,5.0,-13.0,1.0,0.0,0.0,0.0
NO,26.0,2017-01-01,95.0,4.0,1.0,-13.0,1.0,0.0,0.0,0.0
DET,69.0,2017-01-01,3562.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
GB,56.0,2017-01-01,3332.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
DET,73.0,2017-01-01,3209.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
GB,55.0,2017-01-01,3086.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0
DET,20.0,2017-01-01,2700.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0
GB,59.0,2017-01-01,1960.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
GB,35.0,2017-01-01,1803.0,4.0,4.0,-7.0,0.0,0.0,1.0,0.0
DET,65.0,2017-01-01,1307.0,4.0,15.0,-3.0,0.0,0.0,0.0,1.0
GB,58.0,2017-01-01,1011.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
DET,69.0,2017-01-01,890.0,4.0,13.0,-3.0,0.0,0.0,0.0,1.0
DET,36.0,2017-01-01,467.0,4.0,10.0,-9.0,0.0,0.0,1.0,0.0
GB,83.0,2017-01-01,28.0,4.0,13.0,14.0,0.0,0.0,0.0,1.0
NE,10.0,2017-09-07,3274.0,4.0,1.0,7.0,0.0,1.0,0.0,0.0
NE,8.0,2017-09-07,2700.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
KC,54.0,2017-09-07,2602.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
KC,71.0,2017-09-07,2037.0,4.0,17.0,-10.0,0.0,0.0,0.0,1.0
NE,56.0,2017-09-07,1975.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0
KC,56.0,2017-09-07,1619.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
NE,74.0,2017-09-07,1477.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
NE,49.0,2017-09-07,1334.0,4.0,5.0,-4.0,0.0,0.0,0.0,1.0
KC,85.0,2017-09-07,1289.0,4.0,9.0,4.0,0.0,0.0,0.0,1.0
KC,89.0,2017-09-07,1102.0,4.0,12.0,-3.0,0.0,0.0,0.0,0.0
KC,84.0,2017-09-07,1093.0,4.0,7.0,-3.0,0.0,0.0,0.0,0.0
KC,79.0,2017-09-07,1083.0,4.0,2.0,-3.0,0.0,0.0,0.0,1.0
NE,14.0,2017-09-07,912.0,4.0,14.0,3.0,0.0,0.0,1.0,0.0
NE,40.0,2017-09-07,749.0,4.0,1.0,-1.0,0.0,1.0,0.0,0.0
KC,51.0,2017-09-07,646.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
KC,56.0,2017-09-07,637.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
NE,71.0,2017-09-07,546.0,4.0,10.0,-1.0,0.0,0.0,0.0,1.0
NE,82.0,2017-09-07,271.0,4.0,17.0,-8.0,0.0,0.0,0.0,1.0
NE,99.0,2017-09-07,174.0,4.0,23.0,-15.0,0.0,0.0,0.0,1.0
NYJ,67.0,2017-09-10,3128.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
BUF,56.0,2017-09-10,2969.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
NYJ,84.0,2017-09-10,2830.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
NYJ,30.0,2017-09-10,2199.0,4.0,6.0,-7.0,0.0,0.0,1.0,0.0
BUF,28.0,2017-09-10,2043.0,4.0,18.0,4.0,0.0,0.0,1.0,0.0
NYJ,34.0,2017-09-10,1909.0,4.0,3.0,-4.0,0.0,0.0,1.0,0.0
BUF,52.0,2017-09-10,1838.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0
NYJ,61.0,2017-09-10,1628.0,4.0,9.0,-1.0,0.0,0.0,0.0,1.0
BUF,64.0,2017-09-10,1551.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
NYJ,75.0,2017-09-10,1458.0,4.0,6.0,-1.0,0.0,0.0,0.0,1.0
NYJ,1.0,2017-09-10,1026.0,4.0,1.0,-8.0,1.0,0.0,0.0,0.0
NYJ,61.0,2017-09-10,576.0,4.0,2.0,-9.0,0.0,0.0,0.0,1.0
BUF,91.0,2017-09-10,466.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0
BUF,75.0,2017-09-10,306.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0
NYJ,56.0,2017-09-10,240.0,4.0,8.0,-9.0,0.0,0.0,0.0,1.0
BUF,73.0,2017-09-10,112.0,4.0,12.0,9.0,0.0,0.0,0.0,1.0
WAS,74.0,2017-09-10,3463.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0
WAS,46.0,2017-09-10,2997.0,4.0,6.0,-7.0,0.0,0.0,0.0,1.0
PHI,80.0,2017-09-10,2875.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0
