posteam,yardline_100,game_date,game_seconds_remaining,down,ydstogo,score_differential,fourth_down_converted,fourth_down_failed,field_goal_attempt,punt_attempt
BUF,62.0,2013-09-08,3222.0,4.0,13.0,-7.0,0.0,0.0,0.0,1.0
NE,30.0,2013-09-08,2991.0,4.0,11.0,7.0,0.0,0.0,1.0,0.0
BUF,78.0,2013-09-08,2855.0,4.0,19.0,-10.0,0.0,0.0,0.0,1.0
NE,47.0,2013-09-08,2639.0,4.0,14.0,10.0,0.0,0.0,0.0,1.0
BUF,44.0,2013-09-08,2510.0,4.0,2.0,-10.0,0.0,0.0,0.0,1.0
NE,73.0,2013-09-08,2453.0,4.0,3.0,10.0,0.0,0.0,0.0,1.0
BUF,85.0,2013-09-08,2405.0,4.0,3.0,-10.0,0.0,0.0,0.0,1.0
NE,37.0,2013-09-08,2114.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0
BUF,72.0,2013-09-08,1880.0,4.0,2.0,-11.0,0.0,0.0,0.0,1.0
NE,1.0,2013-09-08,1161.0,4.0,1.0,-3.0,0.0,1.0,0.0,0.0
BUF,60.0,2013-09-08,986.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0
NE,93.0,2013-09-08,935.0,4.0,6.0,-3.0,0.0,0.0,0.0,1.0
BUF,44.0,2013-09-08,868.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0
NE,15.0,2013-09-08,652.0,4.0,15.0,-3.0,0.0,0.0,1.0,0.0
BUF,51.0,2013-09-08,530.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
NE,57.0,2013-09-08,360.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
BUF,76.0,2013-09-08,280.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
TEN,40.0,2013-09-08,2915.0,4.0,14.0,-2.0,0.0,0.0,0.0,1.0
PIT,85.0,2013-09-08,2724.0,4.0,16.0,2.0,0.0,0.0,0.0,1.0
TEN,59.0,2013-09-08,2661.0,4.0,15.0,-2.0,0.0,0.0,0.0,1.0
PIT,61.0,2013-09-08,2366.0,4.0,13.0,2.0,0.0,0.0,0.0,1.0
TEN,80.0,2013-09-08,2269.0,4.0,10.0,-2.0,0.0,0.0,0.0,1.0
TEN,26.0,2013-09-08,2055.0,4.0,1.0,-2.0,1.0,0.0,0.0,0.0
PIT,72.0,2013-09-08,1732.0,4.0,2.0,-5.0,0.0,0.0,0.0,1.0
TEN,65.0,2013-09-08,1651.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0
PIT,92.0,2013-09-08,1533.0,4.0,11.0,-5.0,0.0,0.0,0.0,1.0
TEN,8.0,2013-09-08,1173.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0
PIT,70.0,2013-09-08,1111.0,4.0,3.0,-8.0,0.0,0.0,0.0,1.0
TEN,50.0,2013-09-08,883.0,4.0,15.0,8.0,0.0,0.0,0.0,1.0
PIT,51.0,2013-09-08,750.0,4.0,5.0,-8.0,0.0,0.0,0.0,1.0
TEN,26.0,2013-09-08,366.0,4.0,18.0,8.0,0.0,0.0,1.0,0.0
PIT,95.0,2013-09-08,307.0,4.0,12.0,-11.0,0.0,0.0,0.0,1.0
TEN,9.0,2013-09-08,237.0,4.0,2.0,11.0,0.0,0.0,1.0,0.0
PIT,4.0,2013-09-08,86.0,4.0,4.0,-14.0,1.0,0.0,0.0,0.0
ATL,72.0,2013-09-08,3517.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
NO,64.0,2013-09-08,3410.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
NO,53.0,2013-09-08,3033.0,4.0,1.0,-7.0,0.0,1.0,0.0,0.0
ATL,5.0,2013-09-08,2790.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0
NO,30.0,2013-09-08,2458.0,4.0,7.0,-10.0,0.0,0.0,1.0,0.0
ATL,44.0,2013-09-08,2158.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
NO,13.0,2013-09-08,1910.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0
ATL,66.0,2013-09-08,1839.0,4.0,29.0,-3.0,0.0,0.0,0.0,1.0
NO,89.0,2013-09-08,1732.0,4.0,19.0,3.0,0.0,0.0,0.0,1.0
ATL,86.0,2013-09-08,1199.0,4.0,16.0,-3.0,0.0,0.0,0.0,1.0
ATL,54.0,2013-09-08,1086.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
NO,42.0,2013-09-08,783.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0
ATL,69.0,2013-09-08,575.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
NO,4.0,2013-09-08,196.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0
ATL,3.0,2013-09-08,49.0,4.0,3.0,-6.0,0.0,1.0,0.0,0.0
TB,74.0,2013-09-08,3415.0,4.0,33.0,0.0,0.0,0.0,0.0,1.0
NYJ,38.0,2013-09-08,3275.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
NYJ,62.0,2013-09-08,3163.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0
TB,67.0,2013-09-08,2985.0,4.0,19.0,-2.0,0.0,0.0,0.0,1.0
NYJ,91.0,2013-09-08,2935.0,4.0,9.0,2.0,0.0,0.0,0.0,1.0
NYJ,25.0,2013-09-08,2466.0,4.0,11.0,-5.0,0.0,0.0,1.0,0.0
TB,45.0,2013-09-08,2231.0,4.0,19.0,2.0,0.0,0.0,0.0,1.0
NYJ,41.0,2013-09-08,1529.0,4.0,5.0,-2.0,0.0,0.0,0.0,1.0
TB,39.0,2013-09-08,1213.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0
NYJ,84.0,2013-09-08,1044.0,4.0,13.0,-2.0,0.0,0.0,0.0,1.0
TB,82.0,2013-09-08,989.0,4.0,12.0,2.0,0.0,0.0,0.0,1.0
NYJ,67.0,2013-09-08,864.0,4.0,2.0,-2.0,0.0,0.0,0.0,1.0
TB,57.0,2013-09-08,697.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0
NYJ,12.0,2013-09-08,309.0,4.0,2.0,-2.0,0.0,0.0,1.0,0.0
TB,94.0,2013-09-08,213.0,4.0,24.0,-1.0,0.0,0.0,0.0,1.0
NYJ,54.0,2013-09-08,141.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0
TB,19.0,2013-09-08,38.0,4.0,3.0,-1.0,0.0,0.0,1.0,0.0
JAC,73.0,2013-09-08,3521.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
KC,75.0,2013-09-08,3452.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
JAC,81.0,2013-09-08,3335.0,4.0,17.0,2.0,0.0,0.0,0.0,1.0
JAC,79.0,2013-09-08,3170.0,4.0,9.0,-5.0,0.0,0.0,0.0,1.0
KC,51.0,2013-09-08,2987.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0
JAC,77.0,2013-09-08,2752.0,4.0,7.0,-12.0,0.0,0.0,0.0,0.0
JAC,82.0,2013-09-08,2752.0,4.0,12.0,-12.0,0.0,0.0,0.0,1.0
KC,66.0,2013-09-08,2543.0,4.0,14.0,12.0,0.0,0.0,0.0,1.0
JAC,80.0,2013-09-08,2480.0,4.0,9.0,-12.0,0.0,0.0,0.0,1.0
JAC,65.0,2013-09-08,2015.0,4.0,5.0,-19.0,0.0,0.0,0.0,1.0
KC,62.0,2013-09-08,1904.0,4.0,3.0,19.0,0.0,0.0,0.0,1.0
KC,46.0,2013-09-08,1619.0,4.0,1.0,19.0,0.0,0.0,0.0,1.0
JAC,91.0,2013-09-08,1479.0,4.0,25.0,-19.0,0.0,0.0,0.0,1.0
KC,46.0,2013-09-08,1330.0,4.0,6.0,19.0,0.0,0.0,0.0,1.0
JAC,94.0,2013-09-08,1258.0,4.0,13.0,-19.0,0.0,0.0,0.0,1.0
KC,40.0,2013-09-08,1193.0,4.0,4.0,19.0,0.0,0.0,0.0,1.0
JAC,73.0,2013-09-08,1084.0,4.0,3.0,-19.0,0.0,0.0,0.0,1.0
KC,40.0,2013-09-08,827.0,4.0,11.0,19.0,0.0,0.0,0.0,1.0
JAC,68.0,2013-09-08,659.0,4.0,9.0,-25.0,0.0,0.0,0.0,1.0
KC,82.0,2013-09-08,599.0,4.0,7.0,25.0,0.0,0.0,0.0,1.0
JAC,50.0,2013-09-08,373.0,4.0,11.0,-25.0,0.0,0.0,0.0,1.0
KC,47.0,2013-09-08,184.0,4.0,3.0,25.0,0.0,0.0,0.0,1.0
JAC,3.0,2013-09-08,46.0,4.0,3.0,-25.0,0.0,1.0,0.0,0.0
CAR,41.0,2013-09-08,3301.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
SEA,94.0,2013-09-08,3187.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
CAR,59.0,2013-09-08,3060.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
SEA,75.0,2013-09-08,3026.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
CAR,62.0,2013-09-08,2916.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
SEA,9.0,2013-09-08,2380.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0
SEA,73.0,2013-09-08,1669.0,4.0,3.0,-4.0,0.0,0.0,0.0,1.0
SEA,42.0,2013-09-08,1566.0,4.0,3.0,-4.0,0.0,0.0,0.0,1.0
CAR,66.0,2013-09-08,1307.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0
SEA,22.0,2013-09-08,1046.0,4.0,15.0,-4.0,0.0,0.0,1.0,0.0
CAR,50.0,2013-09-08,800.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
CAR,56.0,2013-09-08,791.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0
CHI,72.0,2013-09-08,3543.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
CIN,75.0,2013-09-08,3217.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
CHI,54.0,2013-09-08,3123.0,4.0,4.0,7.0,0.0,0.0,0.0,1.0
CHI,49.0,2013-09-08,2564.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
CHI,38.0,2013-09-08,2229.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0
CHI,66.0,2013-09-08,1915.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
CIN,85.0,2013-09-08,1849.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0
CHI,40.0,2013-09-08,1813.0,4.0,6.0,-7.0,0.0,0.0,1.0,0.0
CIN,71.0,2013-09-08,962.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0
CHI,27.0,2013-09-08,512.0,4.0,1.0,-4.0,1.0,0.0,0.0,0.0
CIN,80.0,2013-09-08,408.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
MIA,93.0,2013-09-08,3299.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
CLE,59.0,2013-09-08,3235.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0
MIA,27.0,2013-09-08,2793.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0
MIA,31.0,2013-09-08,2622.0,4.0,14.0,3.0,0.0,0.0,1.0,0.0
CLE,78.0,2013-09-08,2488.0,4.0,2.0,-6.0,0.0,0.0,0.0,1.0
MIA,81.0,2013-09-08,2351.0,4.0,18.0,6.0,0.0,0.0,0.0,0.0
MIA,86.0,2013-09-08,2328.0,4.0,23.0,6.0,0.0,0.0,0.0,1.0
MIA,84.0,2013-09-08,1744.0,4.0,11.0,-1.0,0.0,0.0,0.0,1.0
CLE,73.0,2013-09-08,1653.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0
CLE,78.0,2013-09-08,1643.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0
MIA,62.0,2013-09-08,1519.0,4.0,11.0,-1.0,0.0,0.0,0.0,1.0
CLE,89.0,2013-09-08,1444.0,4.0,18.0,1.0,0.0,0.0,0.0,1.0
CLE,21.0,2013-09-08,1085.0,4.0,10.0,-6.0,0.0,0.0,1.0,0.0
MIA,64.0,2013-09-08,944.0,4.0,11.0,3.0,0.0,0.0,0.0,1.0
CLE,51.0,2013-09-08,722.0,4.0,9.0,-3.0,0.0,0.0,0.0,1.0
CLE,67.0,2013-09-08,336.0,4.0,2.0,-10.0,0.0,1.0,0.0,0.0
MIA,18.0,2013-09-08,242.0,4.0,3.0,10.0,0.0,0.0,1.0,0.0
CLE,66.0,2013-09-08,195.0,4.0,10.0,-13.0,1.0,0.0,0.0,0.0
CLE,53.0,2013-09-08,154.0,4.0,10.0,-13.0,1.0,0.0,0.0,0.0
CLE,18.0,2013-09-08,83.0,4.0,8.0,-13.0,0.0,1.0,0.0,0.0
DET,13.0,2013-09-08,3357.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
DET,15.0,2013-09-08,3000.0,4.0,5.0,-7.0,0.0,0.0,1.0,0.0
MIN,79.0,2013-09-08,2886.0,4.0,9.0,4.0,0.0,0.0,0.0,1.0
DET,14.0,2013-09-08,2700.0,4.0,1.0,-4.0,0.0,0.0,0.0,0.0
DET,24.0,2013-09-08,2692.0,4.0,11.0,-4.0,0.0,0.0,1.0,0.0
DET,72.0,2013-09-08,2451.0,4.0,2.0,-8.0,0.0,0.0,0.0,1.0
MIN,56.0,2013-09-08,2361.0,4.0,5.0,8.0,0.0,0.0,0.0,1.0
DET,77.0,2013-09-08,2187.0,4.0,5.0,-8.0,0.0,0.0,0.0,1.0
MIN,77.0,2013-09-08,2060.0,4.0,5.0,8.0,0.0,0.0,0.0,1.0
MIN,86.0,2013-09-08,1702.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0
MIN,81.0,2013-09-08,1695.0,4.0,11.0,1.0,0.0,0.0,0.0,1.0
MIN,34.0,2013-09-08,1307.0,4.0,1.0,-6.0,0.0,0.0,1.0,0.0
DET,51.0,2013-09-08,776.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
MIN,84.0,2013-09-08,382.0,4.0,10.0,-10.0,0.0,0.0,0.0,1.0
DET,36.0,2013-09-08,265.0,4.0,4.0,10.0,0.0,0.0,0.0,1.0
MIN,93.0,2013-09-08,199.0,4.0,4.0,-10.0,1.0,0.0,0.0,0.0
MIN,67.0,2013-09-08,90.0,4.0,7.0,-10.0,0.0,1.0,0.0,0.0
OAK,51.0,2013-09-08,2668.0,4.0,2.0,-7.0,0.0,0.0,0.0,0.0
OAK,56.0,2013-09-08,2668.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
IND,71.0,2013-09-08,1979.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
OAK,53.0,2013-09-08,1914.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
IND,86.0,2013-09-08,1874.0,4.0,16.0,7.0,0.0,0.0,0.0,1.0
OAK,30.0,2013-09-08,1804.0,4.0,5.0,-7.0,0.0,0.0,1.0,0.0
IND,54.0,2013-09-08,1531.0,4.0,18.0,7.0,0.0,0.0,0.0,1.0
OAK,20.0,2013-09-08,1246.0,4.0,1.0,-7.0,0.0,0.0,1.0,0.0
IND,43.0,2013-09-08,1017.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0
OAK,29.0,2013-09-08,117.0,4.0,9.0,-4.0,1.0,0.0,0.0,0.0
GB,78.0,2013-09-08,3509.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
SF,65.0,2013-09-08,3474.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
GB,55.0,2013-09-08,3297.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0
SF,43.0,2013-09-08,2525.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0
GB,88.0,2013-09-08,2289.0,4.0,2.0,-7.0,0.0,0.0,0.0,1.0
SF,64.0,2013-09-08,2205.0,4.0,17.0,7.0,0.0,0.0,0.0,1.0
SF,30.0,2013-09-08,1897.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0
GB,73.0,2013-09-08,1373.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
SF,60.0,2013-09-08,1309.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0
SF,65.0,2013-09-08,1309.0,4.0,10.0,7.0,0.0,0.0,0.0,1.0
SF,9.0,2013-09-08,861.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0
GB,80.0,2013-09-08,789.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
SF,70.0,2013-09-08,663.0,4.0,14.0,3.0,0.0,0.0,0.0,1.0
GB,84.0,2013-09-08,300.0,4.0,3.0,-3.0,0.0,0.0,0.0,1.0
SF,36.0,2013-09-08,180.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0
SF,15.0,2013-09-08,30.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0
STL,49.0,2013-09-08,3397.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
ARI,39.0,2013-09-08,3054.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0
STL,18.0,2013-09-08,2484.0,4.0,2.0,-7.0,0.0,0.0,1.0,0.0
ARI,12.0,2013-09-08,2127.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0
STL,7.0,2013-09-08,1740.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
ARI,71.0,2013-09-08,1605.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
STL,60.0,2013-09-08,1333.0,4.0,1.0,-3.0,0.0,0.0,0.0,1.0
STL,20.0,2013-09-08,547.0,4.0,8.0,-2.0,0.0,0.0,1.0,0.0
ARI,54.0,2013-09-08,325.0,4.0,8.0,-1.0,0.0,0.0,0.0,1.0
STL,87.0,2013-09-08,193.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0
ARI,59.0,2013-09-08,116.0,4.0,2.0,-1.0,0.0,0.0,0.0,1.0
STL,30.0,2013-09-08,45.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0
DAL,12.0,2013-09-08,3487.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
DAL,88.0,2013-09-08,3323.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0
NYG,2.0,2013-09-08,2827.0,4.0,2.0,-3.0,0.0,0.0,1.0,0.0
DAL,20.0,2013-09-08,2407.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0
NYG,75.0,2013-09-08,2285.0,4.0,4.0,-3.0,0.0,0.0,0.0,1.0
DAL,55.0,2013-09-08,1832.0,4.0,11.0,3.0,0.0,0.0,0.0,1.0
DAL,77.0,2013-09-08,1707.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0
NYG,53.0,2013-09-08,1429.0,4.0,1.0,-9.0,0.0,0.0,0.0,1.0
DAL,57.0,2013-09-08,1254.0,4.0,10.0,9.0,0.0,0.0,0.0,1.0
DAL,27.0,2013-09-08,736.0,4.0,1.0,9.0,0.0,0.0,1.0,0.0
DAL,84.0,2013-09-08,363.0,4.0,29.0,5.0,0.0,0.0,0.0,1.0
NYG,62.0,2013-09-08,320.0,4.0,17.0,-5.0,0.0,0.0,0.0,1.0
DAL,64.0,2013-09-08,169.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0
PHI,21.0,2013-09-09,3489.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
PHI,29.0,2013-09-09,3260.0,4.0,10.0,-6.0,0.0,0.0,1.0,0.0
PHI,39.0,2013-09-09,3009.0,4.0,17.0,4.0,0.0,0.0,0.0,1.0
PHI,40.0,2013-09-09,2827.0,4.0,7.0,6.0,0.0,0.0,0.0,1.0
WAS,64.0,2013-09-09,2634.0,4.0,9.0,-6.0,0.0,0.0,0.0,1.0
PHI,58.0,2013-09-09,2399.0,4.0,19.0,6.0,0.0,0.0,0.0,1.0
WAS,83.0,2013-09-09,2308.0,4.0,10.0,-6.0,0.0,0.0,0.0,1.0
WAS,90.0,2013-09-09,2087.0,4.0,9.0,-13.0,0.0,0.0,0.0,1.0
WAS,22.0,2013-09-09,1290.0,4.0,19.0,-27.0,0.0,0.0,1.0,0.0
PHI,81.0,2013-09-09,1141.0,4.0,35.0,27.0,0.0,0.0,0.0,0.0
PHI,86.0,2013-09-09,1128.0,4.0,40.0,27.0,0.0,0.0,0.0,1.0
PHI,42.0,2013-09-09,556.0,4.0,15.0,14.0,0.0,0.0,0.0,1.0
WAS,37.0,2013-09-09,413.0,4.0,10.0,-14.0,0.0,0.0,0.0,0.0
WAS,42.0,2013-09-09,413.0,4.0,15.0,-14.0,0.0,1.0,0.0,0.0
PHI,42.0,2013-09-09,229.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0
WAS,69.0,2013-09-09,139.0,4.0,3.0,-14.0,1.0,0.0,0.0,0.0
HOU,54.0,2013-09-09,3508.0,4.0,4.0,-7.0,0.0,0.0,0.0,1.0
SD,75.0,2013-09-09,3249.0,4.0,12.0,7.0,0.0,0.0,0.0,1.0
SD,38.0,2013-09-09,2634.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
HOU,27.0,2013-09-09,2319.0,4.0,1.0,-7.0,0.0,1.0,0.0,0.0
SD,71.0,2013-09-09,2210.0,4.0,8.0,7.0,0.0,0.0,0.0,1.0
HOU,33.0,2013-09-09,1926.0,4.0,11.0,-7.0,0.0,0.0,1.0,0.0
SD,61.0,2013-09-09,1124.0,4.0,9.0,14.0,0.0,0.0,0.0,1.0
HOU,19.0,2013-09-09,892.0,4.0,8.0,-14.0,0.0,0.0,0.0,0.0
SD,79.0,2013-09-09,797.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0
HOU,64.0,2013-09-09,727.0,4.0,1.0,-7.0,1.0,0.0,0.0,0.0
HOU,66.0,2013-09-09,591.0,4.0,20.0,-7.0,0.0,0.0,0.0,1.0
SD,80.0,2013-09-09,554.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0
HOU,45.0,2013-09-09,346.0,4.0,6.0,-1.0,0.0,0.0,0.0,1.0
SD,76.0,2013-09-09,246.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0
NYJ,75.0,2013-09-12,3426.0,4.0,5.0,-7.0,0.0,0.0,0.0,1.0
NE,68.0,2013-09-12,3340.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0
NE,3.0,2013-09-12,3260.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0
NYJ,9.0,2013-09-12,2950.0,4.0,7.0,-10.0,0.0,0.0,0.0,0.0
NYJ,19.0,2013-09-12,2946.0,4.0,17.0,-10.0,0.0,0.0,1.0,0.0
NE,60.0,2013-09-12,2817.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0
NYJ,71.0,2013-09-12,2700.0,4.0,1.0,-7.0,0.0,0.0,0.0,1.0
NE,66.0,2013-09-12,2615.0,4.0,15.0,7.0,0.0,0.0,0.0,1.0
NYJ,41.0,2013-09-12,2294.0,4.0,7.0,-7.0,0.0,0.0,0.0,1.0
NE,84.0,2013-09-12,2245.0,4.0,14.0,7.0,0.0,0.0,0.0,1.0
NYJ,77.0,2013-09-12,2201.0,4.0,21.0,-7.0,0.0,0.0,0.0,1.0
NE,12.0,2013-09-12,2109.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0
NYJ,86.0,2013-09-12,2005.0,4.0,16.0,-10.0,0.0,0.0,0.0,1.0
NE,62.0,2013-09-12,1932.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0
NYJ,96.0,2013-09-12,1866.0,4.0,12.0,-10.0,0.0,0.0,0.0,1.0
NE,25.0,2013-09-12,1804.0,4.0,10.0,10.0,0.0,0.0,1.0,0.0
NYJ,40.0,2013-09-12,1614.0,4.0,11.0,-10.0,0.0,0.0,0.0,1.0
NE,93.0,2013-09-12,1517.0,4.0,7.0,10.0,0.0,0.0,0.0,1.0
NE,67.0,2013-09-12,1061.0,4.0,8.0,3.0,0.0,0.0,0.0,1.0
NYJ,85.0,2013-09-12,970.0,4.0,11.0,-3.0,0.0,0.0,0.0,1.0
NE,47.0,2013-09-12,897.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0
NE,67.0,2013-09-12,517.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0
NYJ,78.0,2013-09-12,458.0,4.0,10.0,-3.0,0.0,0.0,0.0,1.0
NE,43.0,2013-09-12,374.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0
NE,55.0,2013-09-12,68.0,4.0,10.0,3.0,0.0,0.0,0.0,1.0
STL,85.0,2013-09-15,3097.0,4.0,3.0,-7.0,0.0,0.0,0.0,1.0
ATL,59.0,2013-09-15,2960.0,4.0,6.0,7.0,0.0,0.0,0.0,1.0
STL,73.0,2013-09-15,2826.0,4.0,9.0,-7.0,0.0,0.0,0.0,1.0
STL,34.0,2013-09-15,2544.0,4.0,1.0,-14.0,1.0,0.0,0.0,0.0
STL,11.0,2013-09-15,2193.0,4.0,5.0,-20.0,0.0,0.0,1.0,0.0
ATL,71.0,2013-09-15,2103.0,4.0,1.0,17.0,0.0,0.0,0.0,1.0
STL,74.0,2013-09-15,1996.0,4.0,10.0,-17.0,0.0,0.0,0.0,1.0
STL,75.0,2013-09-15,1730.0,4.0,5.0,-20.0,0.0,0.0,0.0,1.0
ATL,80.0,2013-09-15,1611.0,4.0,17.0,20.0,0.0,0.0,0.0,1.0
STL,63.0,2013-09-15,1496.0,4.0,1.0,-20.0,0.0,0.0,0.0,1.0
ATL,53.0,2013-09-15,1338.0,4.0,5.0,20.0,0.0,0.0,0.0,1.0
STL,90.0,2013-09-15,1246.0,4.0,5.0,-20.0,0.0,0.0,0.0,1.0
ATL,75.0,2013-09-15,1112.0,4.0,18.0,20.0,0.0,0.0,0.0,1.0
